datetime,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2021-01-04,128.775,124.665,128.865,122.015,143301887,18587626240.0,5.35,-2.56,-3.28,0.85
2021-01-05,124.145,126.265,126.995,123.685,97664898,12768665856.0,2.66,1.28,1.6,0.58
2021-01-06,122.975,121.855,126.305,121.635,155087970,19908445184.0,3.7,-3.49,-4.41,0.92
2021-01-07,123.615,126.175,126.885,123.115,109578157,14261718016.0,3.09,3.55,4.32,0.65
2021-01-08,127.685,127.305,127.885,125.485,105158245,13831785472.0,1.9,0.9,1.13,0.63
2021-01-11,124.445,124.235,125.425,123.755,100620880,13011484928.0,1.31,-2.41,-3.07,0.6
2021-01-12,123.755,124.055,124.945,122.115,91951145,11812269312.0,2.28,-0.14,-0.18,0.55
2021-01-13,124.015,126.145,126.705,123.745,88636831,11573498368.0,2.39,1.68,2.09,0.53
2021-01-14,126.055,124.165,126.255,124.015,90221755,11708986880.0,1.78,-1.57,-1.98,0.54
2021-01-15,124.035,122.395,125.475,122.255,111598531,14318310144.0,2.59,-1.43,-1.77,0.66
2021-01-19,123.035,123.085,123.965,122.195,90757329,11588414208.0,1.45,0.56,0.69,0.54
2021-01-20,123.915,127.285,127.745,123.805,104319489,13712905216.0,3.2,3.41,4.2,0.62
2021-01-21,129.055,132.125,134.925,128.845,120529544,16373341952.0,4.78,3.8,4.84,0.72
2021-01-22,131.535,134.325,135.105,130.275,114459360,15777075200.0,3.66,1.67,2.2,0.68
2021-01-25,138.325,138.175,140.345,131.795,157611713,22475468032.0,6.37,2.87,3.85,0.94
2021-01-26,138.855,138.415,139.555,136.625,98390555,14045879040.0,2.12,0.17,0.24,0.59
2021-01-27,138.685,137.315,139.555,135.665,140843759,20083058944.0,2.81,-0.79,-1.1,0.84
2021-01-28,134.775,132.345,137.245,131.955,142621128,19860051968.0,3.85,-3.62,-4.97,0.85
2021-01-29,131.085,127.215,131.995,125.465,177523812,23557630208.0,4.93,-3.88,-5.13,1.06
2021-02-01,129.005,129.395,130.635,126.185,106239823,14214065664.0,3.5,1.71,2.18,0.63
2021-02-02,130.985,130.245,131.565,129.865,83305367,11265540352.0,1.31,0.66,0.85,0.5
2021-02-03,131.015,129.195,131.025,128.865,89880937,12091319552.0,1.66,-0.81,-1.05,0.54
2021-02-04,131.555,132.645,132.655,129.845,84183061,11457589504.0,2.18,2.67,3.45,0.5
2021-02-05,132.81,132.22,132.88,131.32,75693830,10341038848.0,1.18,-0.32,-0.425,0.45
2021-02-08,131.49,132.37,132.42,130.38,71297214,9709079808.0,1.54,0.11,0.15,0.42
2021-02-09,132.08,131.47,133.337,131.31,76774213,10500951040.0,1.53,-0.68,-0.9,0.46
2021-02-10,131.94,130.85,132.45,129.86,73046563,9897686272.0,1.97,-0.47,-0.62,0.44
2021-02-11,131.36,130.59,131.85,129.23,64280029,8670573824.0,2.0,-0.2,-0.26,0.38
2021-02-12,129.81,130.83,130.99,129.152,60145130,8090380544.0,1.41,0.18,0.24,0.36
2021-02-16,130.95,128.65,131.47,128.25,80576316,10787180800.0,2.46,-1.67,-2.18,0.48
2021-02-17,126.71,126.3,127.68,124.93,98085249,12806537216.0,2.14,-1.83,-2.35,0.58
2021-02-18,124.66,125.17,125.455,122.87,96856748,12480454656.0,2.05,-0.89,-1.13,0.58
2021-02-19,125.7,125.33,126.17,124.26,87668834,11376868608.0,1.53,0.13,0.16,0.52
2021-02-22,123.47,121.46,125.18,121.06,103916419,13203343616.0,3.29,-3.09,-3.87,0.62
