datetime,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2022-01-03,143.625,143.562,144.421,142.283,1433947,4158149216.0,1.49,0.1,0.14,0.48
2022-01-04,143.966,142.97,145.055,142.286,1419972,4109518080.0,1.93,-0.41,-0.592,0.47
2022-01-05,142.99,136.345,143.069,136.258,2730914,7643373824.0,4.76,-4.63,-6.625,0.91
2022-01-06,135.569,136.318,138.51,135.129,1867371,5166141696.0,2.48,-0.02,-0.027,0.62
2022-01-07,136.716,135.587,137.015,134.361,1488028,4080167088.0,1.95,-0.54,-0.731,0.49
2022-01-10,133.648,137.24,137.39,131.735,2220406,6053194496.0,4.17,1.22,1.653,0.74
2022-01-11,136.577,138.306,138.786,135.262,1436485,3993406704.0,2.57,0.78,1.066,0.48
2022-01-12,139.72,140.001,141.178,139.265,1305602,3696163104.0,1.38,1.23,1.695,0.43
2022-01-13,140.11,137.157,141.42,136.979,1571830,4401513984.0,3.17,-2.03,-2.844,0.52
2022-01-14,135.649,138.051,139.312,135.569,1483064,4134151984.0,2.73,0.65,0.894,0.49
2022-01-18,134.745,134.568,135.702,134.008,1744405,4748719104.0,1.23,-2.52,-3.483,0.58
2022-01-19,135.094,133.687,136.53,133.586,1432382,3904970896.0,2.19,-0.65,-0.881,0.48
2022-01-20,134.82,131.878,136.196,131.535,1495357,4051653552.0,3.49,-1.35,-1.809,0.5
2022-01-21,131.164,128.922,133.436,128.657,2782571,7348759808.0,3.62,-2.24,-2.956,0.93
2022-01-24,124.548,129.374,129.773,123.07,3834712,9788666112.0,5.2,0.35,0.452,1.28
2022-01-25,127.31,125.505,127.969,125.071,2348028,5991039744.0,2.24,-2.99,-3.869,0.78
2022-01-26,129.689,127.803,131.57,125.712,2456475,6388281088.0,4.67,1.83,2.298,0.82
2022-01-27,129.874,127.575,131.222,127.502,1600939,4176211392.0,2.91,-0.18,-0.228,0.53
2022-01-28,128.229,131.921,131.927,127.055,1718074,4526784000.0,3.82,3.41,4.346,0.57
2022-01-31,132.732,133.874,134.043,130.78,1999300,5378003200.0,2.47,1.48,1.953,0.66
2022-02-01,136.165,136.214,136.363,132.939,3432182,9386054144.0,2.56,1.75,2.34,1.14
2022-02-02,149.82,146.57,150.117,144.093,6159961,18299926784.0,4.42,7.6,10.356,2.05
2022-02-03,144.276,141.66,148.245,141.235,3575861,10430820096.0,4.78,-3.35,-4.91,1.19
2022-02-04,142.015,141.863,143.445,139.085,2899911,8298376192.0,3.08,0.14,0.203,0.96
2022-02-07,142.82,137.771,142.82,137.47,2748665,7727421696.0,3.77,-2.88,-4.092,0.91
2022-02-08,137.597,137.969,138.57,135.584,2714180,7526229248.0,2.17,0.14,0.198,0.9
2022-02-09,139.534,140.162,141.094,138.757,2007194,5670600192.0,1.69,1.59,2.193,0.67
2022-02-10,138.274,137.19,140.055,136.527,1966533,5478355200.0,2.52,-2.12,-2.972,0.65
2022-02-11,137.17,132.853,137.726,131.97,1997917,5418175744.0,4.2,-3.16,-4.337,0.66
2022-02-14,131.827,134.096,134.87,131.827,1715054,4635872256.0,2.29,0.94,1.243,0.57
2022-02-15,136.141,135.179,136.679,134.392,1335563,3652174864.0,1.71,0.81,1.083,0.44
2022-02-16,135.217,136.308,136.656,133.494,1251065,3422713296.0,2.34,0.84,1.129,0.42
2022-02-17,134.813,131.109,135.683,131.049,1947475,5217663744.0,3.4,-3.81,-5.199,0.65
2022-02-18,132.037,128.973,132.64,128.767,2280972,6000560896.0,2.95,-1.63,-2.136,0.76
2022-02-22,128.408,128.384,130.75,126.793,2249537,5852435456.0,3.07,-0.46,-0.589,0.75
2022-02-23,130.219,126.158,130.621,126.098,1639301,4230300080.0,3.52,-1.73,-2.226,0.55
2022-02-24,123.523,131.261,131.57,123.523,2722754,7052875008.0,6.38,4.04,5.103,0.91
2022-02-25,132.122,133.03,133.842,130.322,1820299,4874522880.0,2.68,1.35,1.769,0.61
2022-02-28,131.62,133.627,134.322,131.162,1943221,5223177216.0,2.38,0.45,0.597,0.65
2022-03-01,133.449,132.632,134.826,131.789,1324768,3561566304.0,2.27,-0.74,-0.995,0.44
2022-03-02,133.198,133.142,133.833,131.642,1175990,3163508848.0,1.65,0.38,0.51,0.39
2022-03-03,134.58,132.47,135.009,131.596,1230162,3308207424.0,2.56,-0.5,-0.672,0.41
2022-03-04,131.498,130.477,132.422,128.908,1522532,4007935520.0,2.65,-1.5,-1.993,0.51
2022-03-07,130.058,124.949,130.305,124.865,2255647,5760758784.0,4.17,-4.24,-5.528,0.75
2022-03-08,124.82,125.675,129.82,124.245,2021355,5174138368.0,4.46,0.58,0.726,0.67
2022-03-09,129.82,131.99,132.306,128.471,1851270,4897862400.0,3.05,5.02,6.315,0.62
2022-03-10,129.836,131.0,131.842,129.483,1355070,3579249744.0,1.79,-0.75,-0.99,0.45
2022-03-11,132.059,128.441,132.366,128.202,1576322,4134088608.0,3.18,-1.95,-2.559,0.52
2022-03-14,128.82,124.521,128.979,123.845,1940563,4925672960.0,4.0,-3.05,-3.92,0.65
2022-03-15,125.546,127.768,128.425,124.291,1545976,3972345936.0,3.32,2.61,3.247,0.51
2022-03-16,129.303,131.851,131.903,127.305,1778849,4699898880.0,3.6,3.2,4.083,0.59
2022-03-17,131.719,132.409,132.65,130.755,1413196,3771458688.0,1.44,0.42,0.558,0.47
2022-03-18,131.995,134.696,134.814,130.828,2228345,6011866112.0,3.01,1.73,2.287,0.74
2022-03-21,134.734,134.672,135.62,132.662,1341584,3644168336.0,2.2,-0.02,-0.024,0.45
2022-03-22,134.672,138.438,139.62,134.672,1774777,4955543552.0,3.67,2.8,3.766,0.59
2022-03-23,137.273,136.846,138.159,136.405,1257670,3488478080.0,1.27,-1.15,-1.592,0.42
2022-03-24,137.77,140.142,140.189,136.321,1319828,3707934928.0,2.83,2.41,3.296,0.44
2022-03-25,140.486,140.243,140.605,138.308,1207154,3411759808.0,1.64,0.07,0.101,0.4
2022-03-28,139.471,140.026,140.573,138.381,1752463,4949950464.0,1.56,-0.15,-0.217,0.58
2022-03-29,141.218,141.076,142.364,140.608,1715851,4899235584.0,1.25,0.75,1.05,0.57
2022-03-30,141.03,140.509,141.29,140.17,994238,2825445344.0,0.79,-0.4,-0.567,0.33
2022-03-31,140.623,137.638,140.678,137.595,1876236,5247311616.0,2.19,-2.04,-2.871,0.62
2022-04-01,138.07,138.721,139.041,136.878,1297072,3623849200.0,1.57,0.79,1.083,0.43
2022-04-04,138.929,141.542,142.282,138.881,1298542,3708633584.0,2.45,2.03,2.821,0.43
2022-04-05,141.439,139.161,141.561,138.953,1070906,3022158112.0,1.84,-1.68,-2.381,0.36
2022-04-06,137.32,135.118,137.931,134.087,1623424,4445491456.0,2.76,-2.91,-4.043,0.54
2022-04-07,134.58,134.459,135.735,132.797,1311680,3565635696.0,2.17,-0.49,-0.659,0.44
2022-04-08,134.154,131.858,134.24,131.536,1257140,3367492000.0,2.01,-1.93,-2.601,0.42
2022-04-11,130.394,127.394,130.663,127.239,1844153,4783568128.0,2.6,-3.39,-4.464,0.61
2022-04-12,130.17,126.285,130.17,125.359,1635535,4210568416.0,3.78,-0.87,-1.109,0.54
2022-04-13,126.57,128.464,128.904,126.311,1396362,3627580912.0,2.05,1.73,2.179,0.46
2022-04-14,129.05,125.3,129.05,125.171,1579899,4035020672.0,3.02,-2.46,-3.164,0.53
2022-04-18,125.57,126.247,126.783,124.752,1040433,2651958176.0,1.62,0.76,0.947,0.35
2022-04-19,126.262,128.579,128.903,125.57,1324488,3427997664.0,2.64,1.85,2.332,0.44
2022-04-20,129.462,126.61,129.969,126.07,1584773,4082876944.0,3.03,-1.53,-1.969,0.53
2022-04-21,127.82,123.385,128.669,123.097,1822258,4600176896.0,4.4,-2.55,-3.225,0.61
2022-04-22,123.57,118.206,123.972,117.495,2844186,6874639104.0,5.25,-4.2,-5.179,0.95
2022-04-25,117.671,121.644,121.848,117.081,2306413,5616155392.0,4.03,2.91,3.438,0.77
2022-04-26,120.865,117.22,121.08,117.081,3652744,8738129664.0,3.29,-3.64,-4.424,1.21
2022-04-27,113.039,112.865,115.812,111.307,4591029,10527066880.0,3.84,-3.72,-4.355,1.53
2022-04-28,114.985,117.093,118.22,112.685,2444232,5724140032.0,4.9,3.75,4.228,0.81
2022-04-29,115.305,112.68,116.49,112.385,2133800,4918034688.0,3.51,-3.77,-4.413,0.71
2022-05-02,111.975,115.153,115.316,111.17,1776651,4095241744.0,3.68,2.19,2.473,0.59
2022-05-03,115.001,115.904,117.012,114.605,1248368,2928306256.0,2.09,0.65,0.751,0.42
2022-05-04,115.602,120.831,121.425,113.686,2495764,5966742528.0,6.68,4.25,4.927,0.83
2022-05-05,118.774,115.076,119.609,113.576,2292029,5350511616.0,4.99,-4.76,-5.755,0.76
2022-05-06,113.755,114.317,116.142,112.586,1985479,4602292480.0,3.09,-0.66,-0.759,0.66
2022-05-09,111.82,111.081,113.647,110.571,2040143,4616833792.0,2.69,-2.83,-3.236,0.68
2022-05-10,114.078,112.965,114.82,111.471,1995019,4580061952.0,3.01,1.7,1.884,0.66
2022-05-11,111.807,112.173,114.934,111.807,1876737,4287699536.0,2.77,-0.7,-0.792,0.62
2022-05-12,109.948,111.414,112.865,108.395,2691809,6033662976.0,3.98,-0.68,-0.759,0.89
2022-05-13,113.103,114.621,116.445,112.175,1751924,4063266464.0,3.83,2.88,3.207,0.58
2022-05-16,113.526,113.015,114.74,112.46,1299522,2980811744.0,1.99,-1.4,-1.606,0.43
2022-05-17,115.411,115.043,115.47,113.44,1152658,2677904608.0,1.8,1.79,2.028,0.38
2022-05-18,113.57,110.47,113.97,110.126,1756299,3960265840.0,3.34,-3.98,-4.573,0.58
2022-05-19,110.002,108.954,111.58,108.57,1707220,3796804944.0,2.72,-1.37,-1.516,0.57
2022-05-20,110.521,107.478,110.754,104.366,2448148,5305076736.0,5.86,-1.35,-1.476,0.81
2022-05-23,108.158,110.058,110.718,107.311,1859247,4124247936.0,3.17,2.4,2.58,0.62
2022-05-24,104.342,104.54,105.028,100.455,3838989,8022602752.0,4.16,-5.01,-5.518,1.28
2022-05-25,103.556,104.375,105.07,102.427,2012867,4244506864.0,2.53,-0.16,-0.165,0.67
2022-05-26,104.247,106.363,107.22,103.795,1897361,4084812288.0,3.28,1.9,1.988,0.63
2022-05-27,108.053,110.887,110.888,107.708,1895706,4232373984.0,2.99,4.25,4.524,0.63
2022-05-31,111.317,112.332,114.305,110.649,2500613,5698986240.0,3.3,1.3,1.445,0.83
2022-06-01,113.425,112.462,115.672,111.82,1830276,4195307968.0,3.43,0.12,0.13,0.61
2022-06-02,112.57,116.193,116.47,111.517,1899614,4416760320.0,4.4,3.32,3.731,0.63
2022-06-03,114.633,113.111,114.892,112.089,1306773,2994228448.0,2.41,-2.65,-3.082,0.43
2022-06-06,115.275,115.391,117.917,114.734,1677077,3938186864.0,2.81,2.02,2.28,0.56
2022-06-07,114.051,115.72,116.261,113.622,1579523,3690249264.0,2.29,0.29,0.329,0.53
2022-06-08,115.332,115.764,117.141,115.17,1305387,3066170992.0,1.7,0.04,0.044,0.43
2022-06-09,114.898,113.406,116.869,113.346,1289898,3000616208.0,3.04,-2.04,-2.358,0.43
2022-06-10,111.015,109.732,111.849,108.936,2074092,4622187520.0,2.57,-3.24,-3.674,0.69
2022-06-13,105.357,104.963,107.362,104.689,2362596,5059486976.0,2.44,-4.35,-4.769,0.79
2022-06-14,105.105,105.286,106.495,104.37,1685313,3597872640.0,2.02,0.31,0.323,0.56
2022-06-15,107.115,108.335,109.994,106.24,1984909,4342528768.0,3.57,2.9,3.049,0.66
2022-06-16,105.791,104.604,107.219,103.708,2584248,5502188544.0,3.24,-3.44,-3.731,0.86
2022-06-17,104.604,105.714,107.269,103.616,2568826,5490254592.0,3.49,1.06,1.11,0.85
2022-06-21,107.5,110.114,111.059,107.17,2370790,5286529280.0,3.68,4.16,4.4,0.79
2022-06-22,109.127,110.058,111.917,108.952,1538707,3444987744.0,2.69,-0.05,-0.056,0.51
2022-06-23,110.802,110.812,111.313,109.071,1418096,3172746000.0,2.04,0.69,0.754,0.47
2022-06-24,111.565,116.545,116.649,111.523,2058184,4810366976.0,4.63,5.17,5.733,0.68
2022-06-27,116.843,114.404,117.15,113.75,1821038,4239594624.0,2.92,-1.84,-2.141,0.61
2022-06-28,114.373,110.578,115.88,110.418,1794048,4068668368.0,4.77,-3.34,-3.826,0.6
2022-06-29,110.122,110.272,111.73,109.443,1235841,2760717760.0,2.07,-0.28,-0.306,0.41
2022-06-30,108.57,107.533,109.458,105.32,2158453,4703721216.0,3.75,-2.48,-2.739,0.72
2022-07-01,106.503,107.308,107.82,105.301,1773783,3833205472.0,2.34,-0.21,-0.225,0.59
2022-07-05,105.671,111.833,111.947,104.302,1969982,4348432896.0,7.12,4.22,4.525,0.65
2022-07-06,111.872,113.142,114.16,110.046,1871569,4262525312.0,3.68,1.17,1.309,0.62
2022-07-07,113.65,117.353,117.76,113.404,2046794,4817521920.0,3.85,3.72,4.211,0.68
2022-07-08,115.82,117.924,118.255,115.471,1911908,4542254080.0,2.37,0.49,0.571,0.64
2022-07-11,116.568,114.247,116.568,113.901,1562185,3626219792.0,2.26,-3.12,-3.677,0.52
2022-07-12,114.785,112.591,115.544,112.26,1497985,3439826880.0,2.87,-1.45,-1.656,0.5
2022-07-13,110.271,109.924,112.766,109.772,2186101,4899201280.0,2.66,-2.37,-2.667,0.73
2022-07-14,108.781,108.938,109.663,106.943,1850152,4070301456.0,2.47,-0.9,-0.986,0.62
2022-07-15,110.571,110.348,111.711,109.47,2338456,5228395776.0,2.06,1.29,1.41,0.78
2022-07-18,111.21,107.6,112.25,106.94,43164588,4785942528.0,4.81,-2.49,-2.748,0.72
2022-07-19,109.42,112.38,112.59,108.13,36530945,4107210416.0,4.14,4.44,4.78,0.61
2022-07-20,111.74,112.47,113.97,111.05,35600426,4057923248.0,2.6,0.08,0.09,0.59
2022-07-21,112.85,112.91,113.12,109.683,32676166,3705958096.0,3.06,0.39,0.44,0.54
2022-07-22,109.57,106.47,110.91,105.07,48901184,5322941184.0,5.17,-5.7,-6.44,0.82
2022-07-25,106.98,106.08,108.44,104.87,34690894,3733024720.0,3.35,-0.37,-0.39,0.58
2022-07-26,105.17,103.59,105.77,102.64,47990963,5051886336.0,2.95,-2.35,-2.49,0.8
2022-07-27,107.83,111.63,112.48,106.58,59858495,6693647360.0,5.7,7.76,8.04,1.0
2022-07-28,110.94,112.79,112.91,110.03,32816568,3716349104.0,2.58,1.04,1.16,0.55
2022-07-29,111.65,114.89,115.275,111.63,37223391,4295677696.0,3.23,1.86,2.1,0.62
2022-08-01,113.87,113.43,115.29,112.91,26034288,3004154640.0,2.07,-1.27,-1.46,0.43
2022-08-02,112.57,113.7,114.92,112.29,20236029,2328310080.0,2.32,0.24,0.27,0.34
2022-08-03,114.28,116.65,117.19,114.05,28499014,3358956784.0,2.76,2.59,2.95,0.48
2022-08-04,116.05,116.76,117.35,115.46,21602925,2546738032.0,1.62,0.09,0.11,0.36
2022-08-05,114.8,116.04,116.676,114.57,19159520,2250668816.0,1.8,-0.62,-0.72,0.32
2022-08-08,116.96,115.87,118.72,115.45,19169479,2266145248.0,2.82,-0.15,-0.17,0.32
2022-08-09,115.705,115.2,115.89,114.28,19086465,2225171600.0,1.39,-0.58,-0.67,0.32
2022-08-10,117.35,118.27,119.49,116.98,30930350,3701893984.0,2.18,2.66,3.07,0.52
2022-08-11,119.85,117.41,120.06,117.13,24293654,2908921664.0,2.48,-0.73,-0.86,0.41
2022-08-12,118.83,120.25,120.25,118.03,19096268,2307423760.0,1.89,2.42,2.84,0.32
2022-08-15,119.7,120.65,120.87,119.18,19494825,2372583024.0,1.41,0.33,0.4,0.33
2022-08-16,120.09,120.27,121.0,119.21,19041230,2315653200.0,1.48,-0.31,-0.38,0.32
2022-08-17,118.69,118.12,119.86,117.95,22846958,2742053504.0,1.59,-1.79,-2.15,0.38
2022-08-18,118.0,118.74,119.39,117.29,17987660,2159608752.0,1.78,0.52,0.62,0.3
2022-08-19,117.63,115.78,117.72,115.33,21809528,2566762912.0,2.01,-2.49,-2.96,0.36
2022-08-22,113.77,112.81,114.2,112.42,21456648,2456458912.0,1.54,-2.57,-2.97,0.36
2022-08-23,112.045,112.43,113.58,112.0,15870373,1811288528.0,1.4,-0.34,-0.38,0.26
2022-08-24,112.07,112.26,113.35,111.44,17734624,2019914816.0,1.7,-0.15,-0.17,0.3
2022-08-25,112.805,115.22,115.29,112.68,16956794,1962523600.0,2.32,2.64,2.96,0.28
2022-08-26,113.29,108.91,113.69,108.76,37245697,4166124912.0,4.28,-5.48,-6.31,0.62
2022-08-29,108.56,107.99,109.52,107.37,21191157,2327249760.0,1.97,-0.84,-0.92,0.35
2022-08-30,108.74,107.51,109.07,106.37,27513255,2994940448.0,2.5,-0.44,-0.48,0.46
2022-08-31,109.22,106.79,109.42,106.7,28626972,3123042256.0,2.53,-0.67,-0.72,0.48
2022-09-01,106.85,108.31,109.015,105.93,28360926,3086076560.0,2.89,1.42,1.52,0.47
2022-09-02,109.16,106.42,109.31,105.83,24160711,2630903584.0,3.21,-1.74,-1.89,0.4
2022-09-06,105.87,105.38,106.6,104.35,25068280,2677902096.0,2.11,-0.98,-1.04,0.42
2022-09-07,105.63,108.02,108.55,105.47,23166967,2517758320.0,2.92,2.51,2.64,0.39
2022-09-08,106.61,106.95,108.17,105.73,24238293,2626052080.0,2.26,-0.99,-1.07,0.4
2022-09-09,107.635,109.22,109.56,107.59,23213585,2561883904.0,1.84,2.12,2.27,0.39
2022-09-12,109.56,109.43,110.19,108.5,22966752,2543691440.0,1.55,0.19,0.21,0.38
2022-09-13,106.37,102.89,106.87,102.66,38172871,4022304016.0,3.85,-5.98,-6.54,0.64
2022-09-14,103.14,103.57,103.845,102.23,26395134,2759931536.0,1.57,0.66,0.68,0.44
2022-09-15,102.6,101.48,103.84,100.92,34188284,3533549856.0,2.82,-2.02,-2.09,0.57
2022-09-16,100.64,101.37,101.7,99.51,42797172,4377616896.0,2.16,-0.11,-0.11,0.71
2022-09-19,100.32,101.64,101.9,100.12,23036811,2359418176.0,1.76,0.27,0.27,0.38
2022-09-20,100.65,99.71,100.94,99.09,26517123,2690220560.0,1.82,-1.9,-1.93,0.44
2022-09-21,100.24,97.85,101.45,97.84,31487265,3174495568.0,3.62,-1.87,-1.86,0.53
2022-09-22,97.39,98.71,99.81,97.36,34298619,3435051472.0,2.5,0.88,0.86,0.57
2022-09-23,98.2,97.31,98.23,96.04,31625437,3116215296.0,2.22,-1.42,-1.4,0.53
2022-09-26,96.67,96.74,98.45,96.37,27072662,2669091296.0,2.14,-0.59,-0.57,0.45
2022-09-27,98.0,96.07,98.57,95.442,30072781,2946976080.0,3.23,-0.69,-0.67,0.5
2022-09-28,96.22,98.62,99.27,95.68,32466323,3221393728.0,3.74,2.65,2.55,0.54
2022-09-29,97.21,95.99,97.21,94.53,31047224,3009457568.0,2.72,-2.67,-2.63,0.52
2022-09-30,95.62,94.22,97.47,94.13,32941493,3185845248.0,3.48,-1.84,-1.77,0.55
2022-10-03,95.33,97.21,97.857,95.091,27982031,2748757488.0,2.94,3.17,2.99,0.47
2022-10-04,99.01,100.21,100.41,98.95,28850773,2924219456.0,1.5,3.09,3.0,0.48
2022-10-05,98.395,100.0,100.5,97.37,22176903,2226964448.0,3.12,-0.21,-0.21,0.37
2022-10-06,99.25,99.99,101.495,99.16,22323989,2271871856.0,2.34,-0.01,-0.01,0.37
2022-10-07,98.42,97.25,99.1,96.865,27502765,2723422992.0,2.24,-2.74,-2.74,0.46
2022-10-10,97.57,96.43,97.665,95.58,18225094,1785451872.0,2.14,-0.84,-0.82,0.3
2022-10-11,96.0,95.75,97.815,94.88,26507103,2587815664.0,3.04,-0.71,-0.68,0.44
2022-10-12,95.87,96.13,97.32,95.305,21876362,2138125200.0,2.1,0.4,0.38,0.37
2022-10-13,93.72,97.63,98.345,92.954,34574549,3376437008.0,5.61,1.56,1.5,0.58
2022-10-14,98.56,95.13,99.26,94.94,25410674,2475896640.0,4.42,-2.56,-2.5,0.43
2022-10-17,97.43,98.54,99.5,97.4,28419192,2845423600.0,2.21,3.58,3.41,0.48
2022-10-18,101.7,99.34,102.04,98.54,24060671,2432030256.0,3.55,0.81,0.8,0.4
2022-10-19,98.58,98.2,99.588,97.49,23811064,2378138176.0,2.11,-1.15,-1.14,0.4
