datetime,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2024-01-02,250.08,248.42,251.25,244.41,104654163,25990864384.0,2.75,-0.02,-0.06,3.29
2024-01-03,244.98,238.45,245.68,236.32,121082599,29031872256.0,3.77,-4.01,-9.97,3.8
2024-01-04,239.25,237.93,242.7,237.73,102629283,24667938304.0,2.08,-0.22,-0.52,3.22
2024-01-05,236.86,237.49,240.12,234.9,92488939,22006126080.0,2.19,-0.18,-0.44,2.9
2024-01-08,236.14,240.45,241.25,235.3,85166580,20321076992.0,2.51,1.25,2.96,2.67
2024-01-09,238.11,234.96,238.965,232.04,96705664,22691499264.0,2.88,-2.28,-5.49,3.04
2024-01-10,235.1,233.94,235.5,231.29,91628502,21392943616.0,1.79,-0.43,-1.02,2.88
2024-01-11,230.57,227.22,230.93,225.37,105873612,24081297152.0,2.38,-2.87,-6.72,3.32
2024-01-12,220.08,218.89,225.34,217.15,123043812,27115026688.0,3.6,-3.67,-8.33,3.86
2024-01-16,215.1,219.91,223.49,212.18,115355046,25322734848.0,5.17,0.47,1.02,3.62
2024-01-17,214.86,215.55,215.67,212.01,103164400,22060707584.0,1.66,-1.98,-4.36,3.24
2024-01-18,216.88,211.88,217.45,208.74,108595431,23043424768.0,4.04,-1.7,-3.67,3.41
2024-01-19,209.99,212.19,213.19,207.56,102260343,21513496320.0,2.66,0.15,0.31,3.21
2024-01-22,212.26,208.8,217.8,206.27,117952527,24845813504.0,5.43,-1.6,-3.39,3.7
2024-01-23,211.3,209.14,215.65,207.752,106605946,22446117888.0,3.78,0.16,0.34,3.35
2024-01-24,211.88,207.83,212.73,206.77,123369932,25899948800.0,2.85,-0.63,-1.31,3.87
2024-01-25,189.7,182.63,193.0,180.06,198076787,36613092608.0,6.23,-12.13,-25.2,6.22
2024-01-26,185.5,183.25,186.78,182.1,107343231,19747894528.0,2.56,0.34,0.62,3.37
2024-01-29,185.63,190.93,191.48,183.67,125013148,23511689984.0,4.26,4.19,7.68,3.93
2024-01-30,195.33,191.59,196.359,190.61,109982327,21232242176.0,3.01,0.35,0.66,3.45
2024-01-31,186.995,187.29,193.97,185.846,103221430,19597898240.0,4.24,-2.24,-4.3,3.24
2024-02-01,188.5,188.86,189.88,184.28,91843275,17193719552.0,2.99,0.84,1.57,2.88
2024-02-02,185.04,187.91,188.69,182.0,110612672,20466881280.0,3.54,-0.5,-0.95,3.47
2024-02-05,184.26,181.06,184.68,175.01,134294447,24161322752.0,5.15,-3.65,-6.85,4.22
2024-02-06,177.21,185.1,186.49,177.11,122675954,22511573504.0,5.18,2.23,4.04,3.85
2024-02-07,188.18,187.58,189.79,182.68,111535217,20871175680.0,3.84,1.34,2.48,3.5
2024-02-08,189.0,189.56,191.617,185.58,83034043,15717307136.0,3.22,1.06,1.98,2.61
2024-02-09,190.18,193.57,194.12,189.48,84476347,16263690240.0,2.45,2.12,4.01,2.65
2024-02-12,192.11,188.13,194.73,187.28,95498597,18195047168.0,3.85,-2.81,-5.44,3.0
2024-02-13,183.99,184.02,187.26,182.109,86759478,15981902336.0,2.74,-2.18,-4.11,2.72
2024-02-14,185.3,188.71,188.89,183.35,81202987,15113358336.0,3.01,2.55,4.69,2.55
2024-02-15,189.16,200.45,200.88,188.86,120831762,23678623488.0,6.37,6.22,11.74,3.79
2024-02-16,202.06,199.95,203.17,197.4,111346705,22295831552.0,2.88,-0.25,-0.5,3.5
2024-02-20,196.13,193.76,198.6,189.13,104545762,20118153472.0,4.74,-3.1,-6.19,3.28
2024-02-21,193.36,194.77,199.44,191.95,103844008,20234988800.0,3.87,0.52,1.01,3.26
2024-02-22,194.0,197.41,198.32,191.36,92739461,18096624640.0,3.57,1.36,2.64,2.91
2024-02-23,195.31,191.97,197.57,191.5,78841917,15292910080.0,3.07,-2.76,-5.44,2.48
2024-02-26,192.29,199.4,201.78,192.0,111747116,22227370496.0,5.09,3.87,7.43,3.51
2024-02-27,204.04,199.73,205.6,198.26,108645412,21885056256.0,3.68,0.17,0.33,3.41
2024-02-28,200.42,202.04,205.3,198.44,99806173,20218537984.0,3.43,1.16,2.31,3.13
2024-02-29,204.18,201.88,205.28,198.446,85906974,17302838528.0,3.38,-0.08,-0.16,2.7
2024-03-01,200.52,202.64,204.52,198.5,82243119,16579295488.0,2.98,0.38,0.76,2.58
2024-03-04,198.73,188.14,199.75,186.72,134334869,25573015040.0,6.43,-7.16,-14.5,4.22
2024-03-05,183.05,180.74,184.59,177.57,119660758,21615244288.0,3.73,-3.93,-7.4,3.76
2024-03-06,179.99,176.54,181.576,173.7,107920944,19133807872.0,4.36,-2.32,-4.2,3.39
2024-03-07,174.35,178.65,180.04,173.7,102129004,18167451904.0,3.59,1.2,2.11,3.21
2024-03-08,181.5,175.34,182.73,174.7,85544644,15148352000.0,4.49,-1.85,-3.31,2.69
2024-03-11,175.445,177.77,182.87,174.8,85391528,15284418048.0,4.6,1.39,2.43,2.68
2024-03-12,177.77,177.54,179.43,172.41,87391684,15418266880.0,3.95,-0.13,-0.23,2.74
2024-03-13,173.05,169.48,176.05,169.15,106524518,18284093184.0,3.89,-4.54,-8.06,3.34
2024-03-14,167.77,162.5,171.17,160.51,126325696,20731217152.0,6.29,-4.12,-6.98,3.97
2024-03-15,163.16,163.57,165.185,160.76,97146832,15822909184.0,2.72,0.66,1.07,3.05
2024-03-18,170.02,173.8,174.72,165.9,108214358,18587311360.0,5.39,6.25,10.23,3.4
2024-03-19,172.36,171.32,172.82,167.42,77271428,13198126080.0,3.11,-1.43,-2.48,2.43
2024-03-20,173.0,175.66,176.25,170.82,83846726,14538444288.0,3.17,2.53,4.34,2.63
2024-03-21,176.39,172.82,178.18,171.8,73178014,12754899200.0,3.63,-1.62,-2.84,2.3
2024-03-22,166.69,170.83,171.2,166.3,75580637,12799851520.0,2.84,-1.15,-1.99,2.37
2024-03-25,168.76,172.63,175.24,168.73,74228615,12772099584.0,3.81,1.05,1.8,2.33
2024-03-26,178.58,177.67,184.25,177.38,113186227,20469697280.0,3.98,2.92,5.04,3.55
2024-03-27,181.41,179.83,181.91,176.0,81804043,14652872448.0,3.33,1.22,2.16,2.57
2024-03-28,177.45,175.79,179.57,175.3,77654838,13728459520.0,2.37,-2.25,-4.04,2.44
2024-04-01,176.17,175.22,176.75,170.21,81562127,14120879104.0,3.72,-0.32,-0.57,2.56
2024-04-02,164.75,166.63,167.69,163.43,116650594,19339339776.0,2.43,-4.9,-8.59,3.66
2024-04-03,164.02,168.38,168.82,163.28,82950141,13845557504.0,3.32,1.05,1.75,2.6
2024-04-04,170.07,171.11,177.19,168.01,123161960,21298452480.0,5.45,1.62,2.73,3.86
2024-04-05,169.08,164.9,170.86,160.51,143157603,23789450752.0,6.05,-3.63,-6.21,4.49
2024-04-08,169.34,172.98,174.5,167.79,104423320,18024986880.0,4.07,4.9,8.08,3.27
2024-04-09,172.91,176.88,179.22,171.92,103232675,18259795456.0,4.22,2.25,3.9,3.24
2024-04-10,173.04,171.76,174.93,170.01,84532407,14524383232.0,2.78,-2.89,-5.12,2.65
2024-04-11,172.55,174.6,175.88,168.51,94515987,16301454080.0,4.29,1.65,2.84,2.96
2024-04-12,172.34,171.05,173.81,170.364,64722669,11120953856.0,1.97,-2.03,-3.55,2.03
2024-04-15,170.24,161.48,170.69,161.38,100245310,16489272320.0,5.44,-5.59,-9.57,3.14
2024-04-16,156.742,157.11,158.19,153.75,96999956,15166384896.0,2.75,-2.71,-4.37,3.04
2024-04-17,157.64,155.45,158.33,153.78,82439718,12856042240.0,2.9,-1.06,-1.66,2.59
2024-04-18,151.25,149.93,152.2,148.7,96098830,14458622208.0,2.25,-3.55,-5.52,3.01
2024-04-19,148.97,147.05,150.94,146.22,87074500,12951852800.0,3.15,-1.92,-2.88,2.73
2024-04-22,140.56,142.05,144.44,138.803,107097564,15176378112.0,3.83,-3.4,-5.0,3.36
2024-04-23,143.33,144.68,147.26,141.11,124545104,18047158272.0,4.33,1.85,2.63,3.91
2024-04-24,162.84,162.13,167.97,157.51,181178020,29337033216.0,7.23,12.06,17.45,5.68
2024-04-25,158.96,170.18,170.88,158.36,126427521,20934579968.0,7.72,4.97,8.05,3.96
2024-04-26,168.85,168.29,172.12,166.37,109815725,18576932608.0,3.38,-1.11,-1.89,3.44
2024-04-29,188.42,194.05,198.87,184.54,243869678,46807031552.0,8.52,15.31,25.76,7.65
2024-04-30,186.98,183.28,190.95,182.84,127031787,23587010816.0,4.18,-5.55,-10.77,3.98
2024-05-01,182.0,179.99,185.86,179.01,92829719,16866041856.0,3.74,-1.8,-3.29,2.91
2024-05-02,182.86,180.01,184.6,176.02,89148041,16018431232.0,4.77,0.01,0.02,2.8
2024-05-03,182.1,181.19,184.78,178.42,75491539,13682714112.0,3.53,0.66,1.18,2.37
2024-05-06,183.8,184.76,187.56,182.2,84390253,15571935488.0,2.96,1.97,3.57,2.65
2024-05-07,182.4,177.81,183.26,177.4,75045854,13444909824.0,3.17,-3.76,-6.95,2.35
2024-05-08,171.59,174.72,176.06,170.15,79969488,13905588224.0,3.32,-1.74,-3.09,2.51
2024-05-09,175.01,171.97,175.62,171.37,65950292,11410446336.0,2.43,-1.57,-2.75,2.07
2024-05-10,173.05,168.47,173.06,167.75,72627178,12305033216.0,3.09,-2.04,-3.5,2.28
2024-05-13,170.0,171.89,175.4,169.0,67018903,11567920896.0,3.8,2.03,3.42,2.1
2024-05-14,174.496,177.55,179.49,174.07,86407422,15292383744.0,3.15,3.29,5.66,2.71
2024-05-15,179.9,173.99,180.0,173.11,79662993,13912051712.0,3.88,-2.01,-3.56,2.5
2024-05-16,174.1,174.84,175.79,171.43,59812220,10421302272.0,2.51,0.49,0.85,1.88
2024-05-17,173.55,177.46,179.63,172.75,77445845,13696972288.0,3.94,1.5,2.62,2.43
2024-05-20,177.56,174.95,177.754,173.52,61727425,10785711360.0,2.39,-1.41,-2.51,1.94
2024-05-21,175.51,186.6,186.875,174.71,115266512,20987198720.0,6.95,6.66,11.65,3.61
2024-05-22,182.85,180.11,183.8,178.12,88313477,15956171520.0,3.04,-3.48,-6.49,2.77
2024-05-23,181.8,173.74,181.9,173.26,71975496,12683398400.0,4.8,-3.54,-6.37,2.26
2024-05-24,174.835,179.24,180.08,173.73,65584478,11679979264.0,3.65,3.17,5.5,2.06
