datetime,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2025-01-02,247.9,242.82,248.07,240.79,55740731,13619384576.0,2.92,-2.63,-6.57,0.37
2025-01-03,242.33,242.33,243.15,240.86,40244114,9782101760.0,0.94,-0.2,-0.49,0.27
2025-01-06,243.28,243.97,246.3,242.17,45045571,11046973184.0,1.7,0.68,1.64,0.3
2025-01-07,241.95,241.18,244.52,240.32,40855960,9928461568.0,1.72,-1.14,-2.79,0.27
2025-01-08,240.89,241.67,242.682,239.02,37628940,9116488448.0,1.52,0.2,0.49,0.25
2025-01-10,238.98,235.82,239.13,231.97,61710856,14598446336.0,2.96,-2.42,-5.85,0.41
2025-01-13,232.5,233.37,233.64,228.69,49630725,11544159744.0,2.1,-1.04,-2.45,0.33
2025-01-14,233.72,232.25,235.09,231.442,39435294,9225860352.0,1.56,-0.48,-1.12,0.26
2025-01-15,233.605,236.84,237.93,233.4,39831969,9463975936.0,1.95,1.98,4.59,0.26
2025-01-16,236.32,227.23,236.98,227.0,71759052,16547320064.0,4.21,-4.06,-9.61,0.48
2025-01-17,231.085,228.95,231.26,227.45,68488301,15790989568.0,1.68,0.76,1.72,0.46
2025-01-21,222.97,221.61,223.39,218.35,98070429,21727581952.0,2.2,-3.21,-7.34,0.65
2025-01-22,218.76,222.8,223.09,218.76,64126500,14282405376.0,1.95,0.54,1.19,0.43
2025-01-23,223.71,222.63,226.0,221.27,60234760,13504011264.0,2.12,-0.08,-0.17,0.4
2025-01-24,223.75,221.75,224.6,220.38,54697907,12202766336.0,1.9,-0.4,-0.88,0.36
2025-01-27,222.99,228.83,231.12,222.95,94863418,21730214400.0,3.68,3.19,7.08,0.63
2025-01-28,229.82,237.23,239.16,229.78,75707569,17987495680.0,4.1,3.67,8.4,0.5
2025-01-29,233.09,238.33,238.825,232.98,45486100,10804522752.0,2.46,0.46,1.1,0.3
2025-01-30,237.635,236.56,239.76,236.18,55658279,13283748864.0,1.5,-0.74,-1.77,0.37
2025-01-31,246.16,234.97,246.16,232.41,101075128,24130458624.0,5.81,-0.67,-1.59,0.67
2025-02-03,228.96,226.98,230.8,224.67,73063301,16669773824.0,2.61,-3.4,-7.99,0.49
2025-02-04,226.22,231.77,232.1,225.62,45067301,10420298496.0,2.85,2.11,4.79,0.3
2025-02-05,227.5,231.44,231.64,227.24,39664989,9160992512.0,1.9,-0.14,-0.33,0.26
2025-02-06,230.255,232.19,232.77,229.395,29925349,6954063360.0,1.46,0.32,0.75,0.2
2025-02-07,231.57,226.6,232.97,226.23,39707224,9100418048.0,2.9,-2.41,-5.59,0.26
2025-02-10,228.79,226.87,229.805,226.42,33115645,7568588544.0,1.49,0.12,0.27,0.22
2025-02-11,227.42,231.84,234.45,227.35,53718362,12502197760.0,3.13,2.19,4.97,0.36
2025-02-12,230.42,236.09,236.18,229.9,45243292,10638812160.0,2.71,1.83,4.25,0.3
2025-02-13,236.13,240.75,241.56,234.79,53614054,12887045120.0,2.87,1.97,4.66,0.36
2025-02-14,240.47,243.82,244.77,240.21,40896227,9981453568.0,1.89,1.28,3.07,0.27
2025-02-18,243.37,243.69,244.4,241.06,48822491,11916183808.0,1.37,-0.05,-0.13,0.33
2025-02-19,243.88,244.09,245.23,242.38,32204215,7880326656.0,1.17,0.16,0.4,0.21
2025-02-20,244.16,245.05,246.0,243.51,32316907,7938452992.0,1.02,0.39,0.96,0.22
2025-02-21,245.17,244.77,247.91,244.44,53197431,13107201024.0,1.42,-0.11,-0.28,0.35
2025-02-24,244.145,246.32,248.08,243.64,51326396,12693225472.0,1.81,0.63,1.55,0.34
2025-02-25,247.22,246.26,249.22,244.13,48013272,11885556480.0,2.07,-0.02,-0.06,0.32
2025-02-26,243.55,239.58,244.2,238.35,44433564,10737957888.0,2.38,-2.71,-6.68,0.3
2025-02-27,238.63,236.52,241.68,236.28,41153639,9853970432.0,2.25,-1.28,-3.06,0.27
2025-02-28,236.17,241.06,241.31,229.42,56833360,13606159872.0,5.03,1.92,4.54,0.38
2025-03-03,241.01,237.25,243.247,235.332,47183985,11323089408.0,3.28,-1.58,-3.81,0.31
2025-03-04,236.925,235.15,239.29,233.9,53798062,12777316864.0,2.27,-0.89,-2.1,0.36
2025-03-05,234.64,234.96,235.77,228.45,47227643,11040907520.0,3.11,-0.08,-0.19,0.31
2025-03-06,233.655,234.55,237.08,232.378,45170419,10628584192.0,2.0,-0.17,-0.41,0.3
2025-03-07,234.325,238.29,240.59,233.98,46273565,11056705792.0,2.82,1.59,3.74,0.31
2025-03-10,234.76,226.7,235.38,223.44,72071197,16404846592.0,5.01,-4.86,-11.59,0.48
2025-03-11,223.025,220.06,225.06,216.67,76137410,16833564160.0,3.7,-2.93,-6.64,0.51
2025-03-12,219.36,216.2,220.97,214.13,62547467,13610074880.0,3.11,-1.75,-3.86,0.42
2025-03-13,215.17,208.9,216.059,207.64,61368330,13011478016.0,3.89,-3.38,-7.3,0.41
2025-03-14,210.47,212.71,213.17,208.8,60107582,12770924032.0,2.09,1.82,3.81,0.4
2025-03-17,212.53,213.22,214.44,209.19,48073426,10249362176.0,2.47,0.24,0.51,0.32
2025-03-18,213.38,211.91,214.37,210.71,42432426,9042750464.0,1.72,-0.61,-1.31,0.28
2025-03-19,213.44,214.46,217.98,212.97,54385391,11726028032.0,2.36,1.2,2.55,0.36
2025-03-20,213.21,213.32,216.71,211.44,48862947,10476061696.0,2.46,-0.53,-1.14,0.33
2025-03-21,210.78,217.49,218.06,210.5,94127768,20321407744.0,3.54,1.95,4.17,0.63
2025-03-24,220.22,219.95,220.7,217.8,44299483,9749539072.0,1.33,1.13,2.46,0.29
2025-03-25,219.99,222.97,223.32,219.3,34493583,7696161024.0,1.83,1.37,3.02,0.23
2025-03-26,222.73,220.75,224.24,219.69,34532656,7684465408.0,2.04,-1.0,-2.22,0.23
2025-03-27,220.61,223.07,224.21,219.78,37094774,8285326592.0,2.01,1.05,2.32,0.25
2025-03-28,220.89,217.12,223.03,216.9,39818617,8734766592.0,2.75,-2.67,-5.95,0.27
2025-03-31,216.225,221.35,224.84,215.45,65299321,14408018176.0,4.32,1.95,4.23,0.44
2025-04-01,219.025,222.41,222.9,218.12,36412740,8095838976.0,2.16,0.48,1.06,0.24
2025-04-02,220.535,223.11,224.41,220.24,35905904,8034716672.0,1.87,0.31,0.7,0.24
2025-04-03,204.76,202.41,206.71,200.47,103419006,21099095040.0,2.8,-9.28,-20.7,0.69
2025-04-04,193.11,187.6,199.1,186.56,125910913,24229162496.0,6.2,-7.32,-14.81,0.84
2025-04-07,176.42,180.68,193.37,173.84,160466286,28960225536.0,10.41,-3.69,-6.92,1.07
2025-04-08,185.92,171.64,189.555,168.43,120859491,21653451520.0,11.69,-5.0,-9.04,0.81
2025-04-09,171.17,198.07,199.83,171.11,184395885,34731463168.0,16.73,15.4,26.43,1.23
2025-04-10,188.285,189.64,194.0,182.22,121879981,23142055168.0,5.95,-4.26,-8.43,0.82
2025-04-11,185.32,197.37,198.76,185.28,87435915,17110192384.0,7.11,4.08,7.73,0.59
2025-04-14,210.66,201.74,212.16,200.382,101352911,20819141632.0,5.97,2.21,4.37,0.68
2025-04-15,201.075,201.36,202.73,199.02,51343872,10380933376.0,1.84,-0.19,-0.38,0.34
2025-04-16,197.58,193.49,199.92,191.59,59732423,11698357504.0,4.14,-3.91,-7.87,0.4
2025-04-17,196.42,196.2,198.054,193.64,52164675,10271028224.0,2.28,1.4,2.71,0.35
2025-04-21,192.485,192.38,193.02,189.031,46742537,8972969472.0,2.03,-1.95,-3.82,0.31
2025-04-22,195.34,198.96,200.81,195.19,52976371,10554009344.0,2.92,3.42,6.58,0.35
2025-04-23,205.22,203.82,207.22,202.019,52929165,10868712192.0,2.61,2.44,4.86,0.35
