datetime,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2023-01-03,233.81,230.31,236.48,228.13,25740036,6173529600.0,3.62,-0.1,-0.24,0.35
2023-01-04,223.005,219.83,223.6,216.69,50623394,11564226560.0,3.0,-4.55,-10.48,0.68
2023-01-05,217.93,213.04,218.28,212.49,39585623,8849836032.0,2.63,-3.09,-6.79,0.53
2023-01-06,213.73,215.66,216.49,210.08,43613574,9741601024.0,3.01,1.23,2.62,0.59
2023-01-09,217.18,217.85,221.967,217.14,27369784,6259372032.0,2.24,1.02,2.19,0.37
2023-01-10,218.485,219.58,222.04,218.06,27033881,6185478400.0,1.83,0.79,1.73,0.36
2023-01-11,222.02,226.5,226.68,221.84,28669331,6711221504.0,2.2,3.15,6.92,0.38
2023-01-12,225.99,229.24,230.63,224.29,27269486,6487054336.0,2.8,1.21,2.74,0.37
2023-01-13,227.732,229.96,230.1,225.65,21333265,5065510400.0,1.94,0.31,0.72,0.29
2023-01-17,228.7,231.08,231.64,227.82,29831257,7149848832.0,1.66,0.49,1.12,0.4
2023-01-18,232.295,226.54,233.11,226.25,30028692,7142649088.0,2.97,-1.96,-4.54,0.4
2023-01-19,224.51,222.66,226.25,221.41,28623033,6655281152.0,2.14,-1.71,-3.88,0.38
2023-01-20,225.585,230.95,231.47,225.24,35389809,8427723520.0,2.8,3.72,8.29,0.48
2023-01-23,231.83,233.31,235.895,230.38,31933951,7753340672.0,2.39,1.02,2.36,0.43
2023-01-24,233.23,232.77,234.68,231.17,40234444,9738344960.0,1.5,-0.23,-0.54,0.54
2023-01-25,225.21,231.34,234.03,221.63,66526641,15804815360.0,5.33,-0.61,-1.43,0.89
2023-01-26,234.38,238.73,239.04,232.73,33454491,8210451968.0,2.73,3.19,7.39,0.45
2023-01-27,239.72,238.89,240.56,237.56,26498939,6582345984.0,1.26,0.07,0.16,0.36
2023-01-30,235.24,233.44,236.33,232.93,25867365,6292044544.0,1.42,-2.28,-5.45,0.35
2023-01-31,234.18,238.54,238.68,233.675,26541072,6540889856.0,2.14,2.18,5.1,0.36
2023-02-01,238.73,243.48,245.91,236.2,31259912,7825517568.0,4.07,2.07,4.94,0.42
2023-02-02,249.55,255.33,255.42,247.98,39940437,10452734976.0,3.06,4.87,11.85,0.54
2023-02-03,250.272,249.08,254.93,247.83,29077256,7558285568.0,2.78,-2.45,-6.25,0.39
2023-02-06,248.17,247.5,249.03,245.51,22517997,5781685504.0,1.41,-0.63,-1.58,0.3
2023-02-07,251.26,258.29,259.505,250.81,50841365,13462984704.0,3.51,4.36,10.79,0.68
2023-02-08,263.93,257.46,267.49,256.94,54686049,14788036096.0,4.08,-0.32,-0.83,0.73
2023-02-09,264.53,254.35,264.71,253.53,42375102,11350012672.0,4.34,-1.21,-3.11,0.57
2023-02-10,252.26,253.83,254.82,251.392,25818489,6773758976.0,1.35,-0.2,-0.52,0.35
2023-02-13,258.37,262.05,265.33,257.88,44630921,12121227776.0,2.94,3.24,8.22,0.6
2023-02-14,263.4,262.9,265.7,260.01,37047924,10076634624.0,2.17,0.32,0.85,0.5
2023-02-15,259.73,260.73,262.14,257.59,28962163,7773069056.0,1.73,-0.83,-2.17,0.39
2023-02-16,255.43,253.56,258.15,253.31,29603616,7817824256.0,1.86,-2.75,-7.17,0.4
2023-02-17,250.8,249.47,251.5,247.41,30000055,7729640192.0,1.61,-1.61,-4.09,0.4
2023-02-21,245.89,244.08,246.9,243.0,28397444,7181757696.0,1.56,-2.16,-5.39,0.38
2023-02-22,245.5,242.92,245.75,241.75,22491056,5672899328.0,1.64,-0.48,-1.16,0.3
2023-02-23,246.97,246.18,248.25,241.89,29219095,7419051264.0,2.62,1.34,3.26,0.39
2023-02-24,241.37,240.63,242.41,239.51,24990905,6227486720.0,1.18,-2.25,-5.55,0.34
2023-02-27,243.87,241.57,244.23,240.8,21190042,5309573632.0,1.43,0.39,0.94,0.28
2023-02-28,240.48,240.83,242.9,240.14,22490950,5618924288.0,1.14,-0.31,-0.74,0.3
2023-03-01,242.17,237.68,242.34,237.2,27565259,6820078336.0,2.13,-1.31,-3.15,0.37
2023-03-02,237.96,242.52,242.81,237.02,24833646,6181807616.0,2.44,2.04,4.84,0.33
2023-03-03,243.6,246.7,247.03,242.8,30760136,7831512064.0,1.74,1.72,4.18,0.41
2023-03-06,247.835,248.28,251.53,247.39,24109849,6216412416.0,1.68,0.64,1.58,0.32
2023-03-07,247.71,245.56,249.1,244.8,21473179,5472728576.0,1.73,-1.1,-2.72,0.29
2023-03-08,245.45,245.11,245.952,242.22,17340217,4384197120.0,1.52,-0.18,-0.45,0.23
2023-03-09,247.23,243.73,250.97,242.99,26653387,6803992576.0,3.26,-0.56,-1.38,0.36
2023-03-10,242.49,240.0,244.2,239.01,28333930,7072970752.0,2.13,-1.53,-3.73,0.38
2023-03-13,238.81,245.33,249.32,237.14,33339721,8464404736.0,5.08,2.22,5.33,0.45
2023-03-14,248.16,252.2,252.48,247.27,33620293,8714432512.0,2.12,2.8,6.87,0.45
2023-03-15,251.39,256.85,257.89,250.62,46028047,12138226432.0,2.88,1.84,4.65,0.62
2023-03-16,256.615,267.61,267.97,254.69,54832140,14945657344.0,5.17,4.19,10.76,0.74
2023-03-17,269.67,270.84,274.74,267.73,69527371,19425376512.0,2.62,1.21,3.23,0.93
2023-03-20,268.39,263.64,268.89,261.26,43466649,11820975616.0,2.82,-2.66,-7.2,0.58
2023-03-21,266.29,265.19,266.41,260.929,34558704,9412586752.0,2.08,0.59,1.55,0.46
2023-03-22,264.81,263.7,272.45,263.59,34873330,9624149760.0,3.34,-0.56,-1.49,0.47
2023-03-23,269.35,269.07,272.47,266.61,36610879,10187297024.0,2.22,2.04,5.37,0.49
2023-03-24,268.65,271.98,272.04,266.69,28199962,7857234944.0,1.99,1.08,2.91,0.38
2023-03-27,271.91,267.79,272.869,266.93,26840212,7451469824.0,2.18,-1.54,-4.19,0.36
2023-03-28,267.2,266.64,267.55,263.455,21878647,5990135040.0,1.53,-0.43,-1.15,0.29
2023-03-29,270.37,271.92,272.55,269.82,25087032,7022226944.0,1.02,1.98,5.28,0.34
2023-03-30,275.64,275.46,275.87,272.89,25053410,7094277888.0,1.1,1.3,3.54,0.34
2023-03-31,275.14,279.71,280.68,274.41,32765976,9387991296.0,2.28,1.54,4.25,0.44
2023-04-03,277.93,278.64,279.68,275.36,24883342,7123455744.0,1.54,-0.38,-1.07,0.33
2023-04-04,278.64,278.59,281.86,277.08,25824299,7435435520.0,1.72,-0.02,-0.05,0.35
2023-04-05,277.26,275.75,278.56,274.33,22064770,6275004928.0,1.52,-1.02,-2.84,0.3
2023-04-06,274.62,283.01,283.49,273.44,29770334,8596109056.0,3.64,2.63,7.26,0.4
2023-04-10,280.618,280.8,281.01,276.12,23102994,6646057216.0,1.73,-0.78,-2.21,0.31
2023-04-11,277.16,274.24,277.39,273.05,27276589,7726144512.0,1.55,-2.34,-6.56,0.37
2023-04-12,276.2,274.9,278.42,273.37,27403432,7795779584.0,1.84,0.24,0.66,0.37
2023-04-13,275.0,281.25,281.31,274.58,24222678,6979337984.0,2.45,2.31,6.35,0.33
2023-04-14,278.41,277.55,279.89,275.1,20987917,6001352448.0,1.7,-1.32,-3.7,0.28
2023-04-17,281.34,280.21,283.01,277.57,23836223,6869178368.0,1.96,0.96,2.66,0.32
2023-04-18,282.98,279.78,283.165,278.42,20161845,5815715840.0,1.69,-0.15,-0.43,0.27
2023-04-19,277.4,279.86,280.46,275.95,17150271,4930557696.0,1.61,0.03,0.08,0.23
2023-04-20,276.66,277.52,280.44,276.49,23244363,6663694336.0,1.41,-0.84,-2.34,0.31
2023-04-21,276.42,277.17,277.68,274.471,21676387,6179654656.0,1.16,-0.13,-0.35,0.29
2023-04-24,273.5,273.18,276.36,270.13,26611014,7495155456.0,2.25,-1.44,-3.99,0.36
2023-04-25,270.92,266.83,273.01,266.78,45772236,12704393216.0,2.28,-2.32,-6.35,0.62
2023-04-26,288.11,286.78,290.98,284.14,64599182,19120908288.0,2.56,7.48,19.95,0.87
2023-04-27,287.38,296.24,296.61,286.66,46462638,14060179712.0,3.47,3.3,9.46,0.62
2023-04-28,295.42,298.67,300.34,294.72,36469613,11169214976.0,1.9,0.82,2.43,0.49
2023-05-01,298.38,296.97,300.01,296.56,21294115,6529250816.0,1.16,-0.57,-1.7,0.29
2023-05-02,299.17,296.82,300.59,295.32,26404431,8081842688.0,1.77,-0.05,-0.15,0.36
2023-05-03,298.03,295.81,300.02,295.5,22360754,6836562688.0,1.52,-0.34,-1.01,0.3
2023-05-04,297.65,296.82,299.173,294.81,22519907,6886376192.0,1.47,0.34,1.01,0.3
2023-05-05,297.13,302.06,303.38,295.68,28197052,8726858496.0,2.59,1.77,5.24,0.38
2023-05-08,301.54,300.06,301.61,297.5,21318613,6568195584.0,1.36,-0.66,-2.0,0.29
2023-05-09,299.41,298.41,301.45,297.72,21340829,6567484928.0,1.24,-0.55,-1.65,0.29
2023-05-10,300.03,303.72,304.41,299.08,30078044,9353675008.0,1.79,1.78,5.31,0.4
2023-05-11,301.51,301.52,302.53,297.67,31680179,9794821120.0,1.6,-0.72,-2.2,0.43
2023-05-12,301.96,300.38,302.06,298.01,19774696,6094926592.0,1.34,-0.38,-1.14,0.27
2023-05-15,300.505,300.87,301.315,299.0,16336547,5049105408.0,0.77,0.16,0.49,0.22
2023-05-16,301.24,303.15,305.12,301.24,26730347,8351950592.0,1.29,0.76,2.28,0.36
2023-05-17,304.38,306.09,306.52,302.83,24315012,7613725696.0,1.22,0.97,2.94,0.33
2023-05-18,306.62,310.61,311.13,305.81,27275991,8648437760.0,1.74,1.48,4.52,0.37
2023-05-19,308.83,310.43,310.84,308.46,27546701,8753026304.0,0.77,-0.06,-0.18,0.37
2023-05-22,310.69,313.27,314.68,310.1,24115664,7738197504.0,1.48,0.91,2.84,0.32
2023-05-23,312.12,307.35,314.81,307.34,30797173,9786416384.0,2.38,-1.89,-5.92,0.41
2023-05-24,306.82,305.94,308.59,304.7,23384887,7343641600.0,1.27,-0.46,-1.41,0.31
2023-05-25,315.33,318.01,318.99,312.09,43301743,14043514112.0,2.26,3.95,12.07,0.58
2023-05-26,316.11,324.98,325.49,315.97,36630633,12121447936.0,2.99,2.19,6.97,0.49
2023-05-30,327.32,323.3,327.83,322.61,29503070,9803582464.0,1.61,-0.52,-1.68,0.4
2023-05-31,324.38,320.48,328.03,319.42,45950553,15163133440.0,2.66,-0.87,-2.82,0.62
2023-06-01,318.02,324.67,325.62,316.81,26773851,8849211904.0,2.75,1.31,4.19,0.36
2023-06-02,326.337,327.49,329.59,324.64,25873769,8667355136.0,1.52,0.87,2.82,0.35
2023-06-05,327.31,328.03,330.65,326.75,21307053,7174483200.0,1.19,0.16,0.54,0.29
2023-06-06,327.42,325.77,327.46,324.26,20396223,6806608896.0,0.98,-0.69,-2.26,0.27
2023-06-07,323.74,315.47,326.58,314.59,40717129,13263337216.0,3.68,-3.16,-10.3,0.55
2023-06-08,316.025,317.35,318.73,315.44,23277708,7566604032.0,1.04,0.6,1.88,0.31
2023-06-09,317.08,318.88,322.08,316.5,22528950,7374312448.0,1.76,0.48,1.53,0.3
2023-06-12,320.67,323.94,324.19,317.25,24306753,8011374336.0,2.18,1.59,5.06,0.33
2023-06-13,326.555,326.38,329.07,322.48,22951279,7653711872.0,2.03,0.75,2.44,0.31
2023-06-14,326.43,329.43,331.13,324.9,26003791,8748821248.0,1.91,0.93,3.05,0.35
2023-06-15,329.57,340.19,341.93,329.29,38899075,13436692480.0,3.84,3.27,10.76,0.52
2023-06-16,343.41,334.42,343.56,334.04,46551985,16113768192.0,2.8,-1.7,-5.77,0.63
2023-06-20,331.4,330.14,334.17,327.95,26375407,8921892608.0,1.86,-1.28,-4.28,0.35
2023-06-21,328.46,325.65,329.82,324.16,25117799,8390583040.0,1.71,-1.36,-4.49,0.34
2023-06-22,326.21,331.8,332.21,325.43,23556764,7956340224.0,2.08,1.89,6.15,0.32
2023-06-23,326.45,327.11,330.05,325.54,23146901,7767741952.0,1.36,-1.41,-4.69,0.31
2023-06-26,325.81,320.69,328.2,320.58,21520582,7121917184.0,2.33,-1.96,-6.42,0.29
2023-06-27,323.95,326.66,328.24,321.39,24354110,8119747584.0,2.14,1.86,5.97,0.33
2023-06-28,326.75,327.94,330.07,325.9,20259523,6801117184.0,1.28,0.39,1.28,0.27
2023-06-29,326.8,327.14,328.2,324.71,16997042,5687504640.0,1.06,-0.24,-0.8,0.23
2023-06-30,329.84,332.63,334.82,329.29,26832756,9140765184.0,1.69,1.68,5.49,0.36
