datetime,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2025-01-02,587.62,597.14,602.81,585.72,12682269,7570111488.0,2.93,2.35,13.73,0.5
2025-01-03,602.66,602.53,607.4,594.314,11436784,6899009792.0,2.19,0.9,5.39,0.45
2025-01-06,609.725,628.1,628.89,603.52,14560754,9058561024.0,4.21,4.24,25.57,0.57
2025-01-07,629.6,615.79,630.001,606.13,12071479,7468957184.0,3.8,-1.96,-12.31,0.48
2025-01-08,611.295,608.62,614.34,600.69,10085846,6161617664.0,2.22,-1.16,-7.17,0.4
2025-01-10,607.93,613.76,627.81,595.24,19256564,11878701824.0,5.35,0.84,5.14,0.76
2025-01-13,605.0,606.23,606.87,596.345,10785031,6524572672.0,1.71,-1.23,-7.53,0.43
2025-01-14,602.965,592.15,603.39,586.45,13597992,8096785664.0,2.79,-2.32,-14.08,0.54
2025-01-15,608.11,615.02,620.36,604.4,15524302,9561845248.0,2.7,3.86,22.87,0.61
2025-01-16,609.4,609.2,614.15,607.61,8355349,5118477056.0,1.06,-0.95,-5.82,0.33
2025-01-17,621.95,610.67,622.87,601.57,17280600,10632396800.0,3.5,0.24,1.47,0.68
2025-01-21,615.725,614.36,619.4,606.908,11674016,7194333440.0,2.05,0.6,3.69,0.46
2025-01-22,621.2,621.4,631.6,617.335,12274011,7685722112.0,2.32,1.15,7.04,0.48
2025-01-23,625.26,634.35,634.5,619.05,9910163,6254316032.0,2.49,2.08,12.95,0.39
2025-01-24,634.3,645.39,649.9,632.1,19065329,12302067712.0,2.81,1.74,11.04,0.75
2025-01-27,624.51,657.78,661.77,623.0,28399190,18487590144.0,6.01,1.92,12.39,1.12
2025-01-28,663.9,672.23,680.48,657.365,20950107,14111380480.0,3.51,2.2,14.45,0.83
2025-01-29,672.9,674.39,678.946,663.57,21377820,14406874624.0,2.29,0.32,2.16,0.84
2025-01-30,694.72,684.9,708.69,674.0,29322898,20340233472.0,5.14,1.56,10.51,1.16
2025-01-31,688.9,687.08,703.2,683.48,19331660,13449890304.0,2.88,0.32,2.18,0.76
2025-02-03,673.81,695.36,701.9,673.15,21415739,14894034432.0,4.18,1.21,8.28,0.85
2025-02-04,700.4,702.09,705.61,689.51,13826270,9712337408.0,2.32,0.97,6.73,0.55
2025-02-05,701.45,702.77,716.04,696.91,17793766,12572553728.0,2.72,0.1,0.68,0.7
2025-02-06,703.78,709.89,716.8,701.4,13080690,9309278720.0,2.19,1.01,7.12,0.52
2025-02-07,714.695,712.42,722.91,709.65,16427067,11791986688.0,1.87,0.36,2.53,0.65
2025-02-10,716.46,715.3,719.1,709.23,12904317,9242077952.0,1.39,0.4,2.88,0.51
2025-02-11,711.22,717.7,721.56,707.94,12997959,9331332608.0,1.9,0.34,2.4,0.51
2025-02-12,713.2,723.28,725.0,710.5,12016517,8675329280.0,2.02,0.78,5.58,0.47
2025-02-13,719.42,726.46,726.9,715.94,12569064,9103387648.0,1.52,0.44,3.18,0.5
2025-02-14,724.04,734.57,738.81,723.52,16901249,12417761792.0,2.1,1.12,8.11,0.67
2025-02-18,733.9,714.27,734.9,704.34,21938703,15733876224.0,4.16,-2.76,-20.3,0.87
2025-02-19,701.995,701.67,704.9,693.29,17535480,12309717248.0,1.63,-1.76,-12.6,0.69
2025-02-20,695.175,692.74,703.53,691.54,12587408,8777908736.0,1.71,-1.27,-8.93,0.5
2025-02-21,694.48,681.45,701.77,680.26,15660355,10805645824.0,3.11,-1.63,-11.29,0.62
2025-02-24,684.18,666.03,685.17,660.35,15676994,10514361600.0,3.64,-2.26,-15.42,0.62
2025-02-25,663.872,655.4,665.9,639.76,20579662,13487232512.0,3.92,-1.6,-10.63,0.81
2025-02-26,657.55,671.6,680.908,655.9,14488705,9765024512.0,3.82,2.47,16.2,0.57
2025-02-27,680.35,656.14,686.547,655.47,12500013,8354445824.0,4.63,-2.3,-15.46,0.49
2025-02-28,655.94,666.1,667.53,640.502,17534168,11596509440.0,4.12,1.52,9.96,0.69
2025-03-03,671.575,652.95,679.15,648.744,10843763,7194849792.0,4.56,-1.97,-13.15,0.43
2025-03-04,643.41,637.9,647.65,621.55,21495208,13662395392.0,4.0,-2.3,-15.05,0.85
2025-03-05,638.9,654.37,657.4,635.56,13770026,8946679296.0,3.42,2.58,16.47,0.54
2025-03-06,645.9,625.83,648.463,622.01,13446454,8539549952.0,4.04,-4.36,-28.54,0.53
2025-03-07,623.27,623.56,632.69,598.51,21375671,13192197376.0,5.46,-0.36,-2.27,0.84
2025-03-10,605.97,595.89,608.006,584.77,21999943,13121998336.0,3.73,-4.44,-27.67,0.87
2025-03-11,592.955,603.61,612.834,591.23,17401469,10539816192.0,3.63,1.3,7.72,0.69
2025-03-12,627.8,617.46,631.23,607.25,15746966,9792109824.0,3.97,2.29,13.85,0.62
2025-03-13,618.145,588.54,618.4,584.41,16480324,9826990336.0,5.5,-4.68,-28.92,0.65
2025-03-14,601.23,606.025,607.285,593.205,12364505,7472428032.0,2.39,2.97,17.485,0.49
2025-03-17,605.885,603.325,611.525,596.425,15473909,9341815040.0,2.49,-0.45,-2.7,0.61
2025-03-18,598.475,580.785,598.675,573.085,20297708,11801411840.0,4.24,-3.74,-22.54,0.8
2025-03-19,582.705,582.485,590.747,573.195,20537498,11976469760.0,3.02,0.29,1.7,0.81
2025-03-20,581.18,584.425,608.625,577.935,24336505,14495452672.0,5.27,0.33,1.94,0.96
2025-03-21,581.85,594.675,595.97,579.375,25015864,14822450944.0,2.84,1.75,10.25,0.99
2025-03-24,613.395,617.275,620.965,610.625,15741274,9713731072.0,1.74,3.8,22.6,0.62
2025-03-25,625.185,624.735,632.305,619.605,15312540,9603270400.0,2.06,1.21,7.46,0.6
2025-03-26,623.315,609.405,625.175,605.035,12661891,7782384384.0,3.22,-2.45,-15.33,0.5
2025-03-27,600.425,601.005,612.675,598.525,10436524,6328488704.0,2.32,-1.38,-8.4,0.41
2025-03-28,598.735,575.165,600.175,572.345,17602823,10257231360.0,4.63,-4.3,-25.84,0.69
2025-03-31,561.925,574.785,577.125,551.725,21124677,12012565248.0,4.42,-0.07,-0.38,0.84
2025-04-01,569.265,584.425,588.335,568.425,12836574,7479179264.0,3.46,1.68,9.64,0.51
2025-04-02,573.335,582.355,591.085,571.785,13470778,7877201664.0,3.3,-0.35,-2.07,0.53
2025-04-03,544.645,530.045,550.985,528.725,34777460,18784461824.0,3.82,-8.98,-52.31,1.38
2025-04-04,505.045,503.155,516.425,492.625,38589814,19637992960.0,4.49,-5.07,-26.89,1.53
2025-04-07,483.525,514.675,537.795,480.325,36606136,18657587200.0,11.42,2.29,11.52,1.45
2025-04-08,541.675,508.875,545.855,501.285,28034211,14728442624.0,8.66,-1.13,-5.8,1.11
2025-04-09,507.69,584.195,586.315,500.535,39216578,21652904704.0,16.86,14.8,75.32,1.55
2025-04-10,573.915,544.715,579.725,533.725,28173491,15556175360.0,7.87,-6.76,-39.48,1.12
2025-04-11,533.93,541.995,545.825,527.015,17642327,9522136576.0,3.45,-0.5,-2.72,0.7
