datetime,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2024-01-02,347.22,342.19,349.06,335.91,19042152,6564120320.0,3.76,-2.19,-7.67,0.74
2024-01-03,340.88,340.37,343.85,339.075,15451133,5333987072.0,1.4,-0.53,-1.82,0.6
2024-01-04,340.4,343.02,344.05,339.299,12099895,4191625664.0,1.4,0.78,2.65,0.47
2024-01-05,342.89,347.85,349.4,342.16,13750912,4828547072.0,2.11,1.41,4.83,0.54
2024-01-08,350.6,354.56,354.88,347.95,13890222,4948746752.0,1.99,1.93,6.71,0.54
2024-01-09,352.3,353.33,356.54,351.26,13463871,4820293376.0,1.49,-0.35,-1.23,0.53
2024-01-10,356.07,366.37,368.84,354.98,22117206,8161587200.0,3.92,3.69,13.04,0.86
2024-01-11,368.03,365.57,368.68,358.83,17205385,6331370496.0,2.69,-0.22,-0.8,0.67
2024-01-12,366.055,370.39,372.96,365.44,19310046,7227787264.0,2.06,1.32,4.82,0.75
2024-01-16,369.55,363.36,371.51,363.13,15306885,5656379904.0,2.26,-1.9,-7.03,0.6
2024-01-17,362.2,364.27,364.44,354.51,12724779,4648834560.0,2.73,0.25,0.91,0.5
2024-01-18,367.39,372.03,372.75,366.85,16354332,6129604352.0,1.62,2.13,7.76,0.64
2024-01-19,374.9,379.35,380.26,373.87,21670806,8278631936.0,1.72,1.97,7.32,0.85
2024-01-22,383.85,377.68,386.253,377.06,17680454,6795145728.0,2.42,-0.44,-1.67,0.69
2024-01-23,380.515,381.1,384.28,377.975,15506096,5973511168.0,1.67,0.91,3.42,0.61
2024-01-24,385.9,386.6,392.05,383.71,15604285,6122303744.0,2.19,1.44,5.5,0.61
2024-01-25,386.07,389.08,391.39,381.56,15091080,5926188544.0,2.54,0.64,2.48,0.59
2024-01-26,390.25,390.04,392.69,387.491,13159290,5195493120.0,1.34,0.25,0.96,0.52
2024-01-29,390.885,396.92,398.83,389.0,18742433,7491536640.0,2.52,1.76,6.88,0.74
2024-01-30,399.49,395.96,402.26,395.47,18614727,7497216768.0,1.71,-0.24,-0.96,0.73
2024-01-31,384.9,386.04,393.9,383.0,20180817,7927700224.0,2.75,-2.51,-9.92,0.79
2024-02-01,389.84,390.68,396.4,388.95,29727051,11783939328.0,1.93,1.2,4.64,1.17
2024-02-02,455.5,470.89,481.86,448.91,84707646,40184653824.0,8.43,20.53,80.21,3.32
2024-02-05,465.78,455.31,467.8,455.12,40832376,18922622720.0,2.69,-3.31,-15.58,1.6
2024-02-06,459.9,450.62,463.02,448.9,21655214,9908107776.0,3.1,-1.03,-4.69,0.85
2024-02-07,453.9,465.49,467.42,452.077,23065994,10793354752.0,3.4,3.3,14.87,0.9
2024-02-08,464.22,465.9,466.49,460.93,18815097,8814482688.0,1.19,0.09,0.41,0.74
2024-02-09,468.85,464.01,469.49,463.365,18413137,8648622592.0,1.31,-0.41,-1.89,0.72
2024-02-12,464.09,464.8,475.045,462.48,19381963,9168986880.0,2.71,0.17,0.79,0.76
2024-02-13,452.77,456.02,463.79,450.99,20916602,9664331264.0,2.75,-1.89,-8.78,0.82
