datetime,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2024-01-02,367.38,364.39,369.42,360.291,25258633,9347782912.0,2.47,-1.4,-5.17,0.34
2024-01-03,362.53,364.12,366.776,362.03,23083465,8567993344.0,1.3,-0.07,-0.27,0.31
2024-01-04,364.185,361.46,366.62,360.69,20901502,7727202816.0,1.63,-0.73,-2.66,0.28
2024-01-05,362.49,361.27,365.58,360.02,21004575,7748403968.0,1.54,-0.05,-0.19,0.28
2024-01-08,362.82,368.21,368.72,362.53,23133967,8629157120.0,1.71,1.92,6.94,0.31
2024-01-09,365.53,369.31,369.51,364.71,20829953,7800315648.0,1.3,0.3,1.1,0.28
2024-01-10,369.89,376.29,377.69,369.84,25514245,9736226816.0,2.13,1.89,6.98,0.34
2024-01-11,379.52,378.15,384.2,373.9,27850846,10712488704.0,2.74,0.49,1.86,0.37
2024-01-12,379.01,381.99,382.2,378.17,21661153,8392149504.0,1.07,1.02,3.84,0.29
2024-01-16,387.18,383.79,387.55,381.143,27202268,10628314368.0,1.68,0.47,1.8,0.37
2024-01-17,381.5,382.99,383.63,378.33,22234108,8631205632.0,1.38,-0.21,-0.8,0.3
2024-01-18,385.24,387.39,387.51,383.64,23392068,9184991744.0,1.01,1.15,4.4,0.31
2024-01-19,389.28,392.19,392.19,387.02,29331136,11632886784.0,1.33,1.24,4.8,0.39
2024-01-22,393.54,390.03,394.14,387.11,27016902,10722427136.0,1.79,-0.55,-2.16,0.36
2024-01-23,389.27,392.42,392.9,387.45,20525882,8152087296.0,1.4,0.61,2.39,0.28
2024-01-24,395.06,396.08,399.15,393.97,24866953,10024765440.0,1.32,0.93,3.66,0.33
2024-01-25,397.84,398.39,400.53,396.049,21021155,8510324736.0,1.13,0.58,2.31,0.28
2024-01-26,397.89,397.45,399.69,395.95,17803271,7193318144.0,0.94,-0.24,-0.94,0.24
2024-01-29,399.58,403.24,403.5,397.85,24510236,10000121600.0,1.42,1.46,5.79,0.33
2024-01-30,405.78,402.11,406.57,399.97,33477610,13699743744.0,1.64,-0.28,-1.13,0.45
2024-01-31,400.48,391.1,408.84,390.73,47871097,19299199744.0,4.5,-2.74,-11.01,0.64
2024-02-01,395.35,397.3,401.52,395.32,30657726,12402541824.0,1.59,1.59,6.2,0.41
2024-02-02,397.33,404.74,406.17,397.08,28256670,11581123840.0,2.29,1.87,7.44,0.38
2024-02-05,403.42,399.17,404.68,397.51,25352286,10299411456.0,1.77,-1.38,-5.57,0.34
2024-02-06,399.4,399.01,401.49,396.43,18382624,7442750720.0,1.27,-0.04,-0.16,0.25
2024-02-07,400.96,407.57,407.82,400.92,22340526,9204941824.0,1.73,2.15,8.56,0.3
2024-02-08,407.57,407.63,409.08,406.05,21225257,8783350272.0,0.74,0.01,0.06,0.29
2024-02-09,408.77,414.07,414.34,408.61,22032844,9237480704.0,1.41,1.58,6.44,0.3
2024-02-12,414.075,408.78,414.26,408.27,21202921,8837653504.0,1.45,-1.28,-5.29,0.29
2024-02-13,398.46,399.84,403.591,396.91,27824936,11316275200.0,1.63,-2.19,-8.94,0.37
2024-02-14,402.34,403.76,404.11,398.84,20401190,8312033280.0,1.32,0.98,3.92,0.27
2024-02-15,402.41,400.83,403.4,398.56,21825525,8862793472.0,1.2,-0.73,-2.93,0.29
2024-02-16,402.23,398.33,402.56,397.71,22296495,9033557760.0,1.21,-0.62,-2.5,0.3
2024-02-20,397.51,397.06,398.76,392.28,24307915,9753316096.0,1.63,-0.32,-1.27,0.33
2024-02-21,394.44,396.45,396.56,391.49,18631072,7455057408.0,1.28,-0.15,-0.61,0.25
2024-02-22,404.46,405.92,407.1,402.84,27009869,11098327040.0,1.07,2.39,9.47,0.36
2024-02-23,409.94,404.61,410.13,403.24,16295879,6705327616.0,1.7,-0.32,-1.31,0.22
2024-02-26,405.725,401.81,406.43,401.63,16193505,6618013184.0,1.19,-0.69,-2.8,0.22
2024-02-27,402.26,401.75,402.59,398.12,14835827,6031901696.0,1.11,-0.01,-0.06,0.2
2024-02-28,402.445,401.99,403.57,399.59,13183125,5368792064.0,0.99,0.06,0.24,0.18
2024-02-29,402.91,407.91,408.47,400.19,31947263,13153038336.0,2.06,1.47,5.92,0.43
2024-03-01,405.54,409.77,410.14,405.15,17823445,7380924416.0,1.22,0.46,1.86,0.24
2024-03-04,407.71,409.19,411.62,406.59,17595956,7304814080.0,1.23,-0.14,-0.58,0.24
2024-03-05,408.23,396.92,408.52,394.91,26919177,10872011776.0,3.33,-3.0,-12.27,0.36
2024-03-06,397.24,396.36,399.43,392.66,22344149,8986565632.0,1.71,-0.14,-0.56,0.3
2024-03-07,400.39,403.41,404.05,396.51,18718479,7630001920.0,1.9,1.78,7.05,0.25
2024-03-08,402.23,400.49,404.69,398.6,18002186,7328983296.0,1.51,-0.72,-2.92,0.24
2024-03-11,398.032,398.79,399.95,395.53,16120752,6510057728.0,1.1,-0.42,-1.7,0.22
2024-03-12,401.89,409.55,409.84,401.06,22457003,9284344576.0,2.2,2.7,10.76,0.3
2024-03-13,412.37,409.37,412.45,405.72,17115931,7101063936.0,1.64,-0.04,-0.18,0.23
2024-03-14,414.51,419.49,422.09,412.26,34157299,14501593856.0,2.4,2.47,10.12,0.46
2024-03-15,413.56,410.69,416.87,407.06,45079903,18799998208.0,2.34,-2.1,-8.8,0.61
2024-03-18,408.52,411.59,415.0,408.05,20105977,8403133440.0,1.69,0.22,0.9,0.27
2024-03-19,412.1,415.68,415.936,409.82,19837915,8338737920.0,1.49,0.99,4.09,0.27
2024-03-20,416.27,419.5,420.23,414.93,17860085,7568215808.0,1.28,0.92,3.82,0.24
2024-03-21,424.1,423.64,425.09,421.43,21296222,9141271040.0,0.87,0.99,4.14,0.29
2024-03-22,423.97,423.01,424.13,420.34,17648473,7560766464.0,0.89,-0.15,-0.63,0.24
2024-03-25,419.51,417.13,421.68,415.88,18060450,7650576896.0,1.37,-1.39,-5.88,0.24
2024-03-26,419.88,415.92,420.26,415.62,16725647,7072290560.0,1.11,-0.29,-1.21,0.23
2024-03-27,418.71,415.7,418.72,413.28,16704978,7033455616.0,1.31,-0.05,-0.22,0.22
2024-03-28,415.23,414.99,416.14,413.39,21871161,9202042880.0,0.66,-0.17,-0.71,0.29
2024-04-01,418.22,418.84,422.16,416.49,16315961,6923719680.0,1.37,0.93,3.85,0.22
2024-04-02,414.38,415.71,416.65,412.11,17911992,7539929088.0,1.08,-0.75,-3.13,0.24
2024-04-03,414.0,414.72,417.53,413.355,16502264,6950142976.0,1.0,-0.24,-0.99,0.22
2024-04-04,419.26,412.15,422.94,411.84,19370875,8170889728.0,2.68,-0.62,-2.57,0.26
