datetime,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2020-01-02,93.75,94.901,94.901,93.208,4035910,7600226560.0,1.83,2.72,2.509,0.81
2020-01-03,93.225,93.749,94.31,93.225,3766604,7064040448.0,1.14,-1.21,-1.152,0.76
2020-01-06,93.0,95.144,95.185,93.0,4065698,7690918144.0,2.33,1.49,1.395,0.82
2020-01-07,95.225,95.343,95.695,94.602,4134010,7870265088.0,1.15,0.21,0.199,0.83
2020-01-08,94.902,94.599,95.55,94.322,3511966,6674065152.0,1.29,-0.78,-0.744,0.71
2020-01-09,95.495,95.053,95.891,94.79,3174962,6052541440.0,1.16,0.48,0.454,0.64
2020-01-10,95.269,94.158,95.347,94.0,2856959,5401953280.0,1.42,-0.94,-0.895,0.57
2020-01-13,94.566,94.565,94.9,94.04,2785844,5267757312.0,0.91,0.43,0.407,0.56
2020-01-14,94.294,93.472,94.356,92.928,3446381,6445662208.0,1.51,-1.16,-1.093,0.69
2020-01-15,93.613,93.101,93.943,92.755,2896592,5402359040.0,1.27,-0.4,-0.371,0.58
2020-01-16,94.15,93.897,94.28,93.301,2659493,4986532608.0,1.05,0.85,0.796,0.53
2020-01-17,94.295,93.236,94.332,92.863,3997340,7468295936.0,1.56,-0.7,-0.661,0.8
2020-01-21,93.25,94.6,94.714,93.0,3707785,6965380096.0,1.84,1.46,1.364,0.74
2020-01-22,94.805,94.373,95.125,94.167,3216257,6084998912.0,1.01,-0.24,-0.227,0.65
2020-01-23,94.256,94.229,94.499,93.638,2484613,4677453824.0,0.91,-0.15,-0.144,0.5
2020-01-24,94.569,93.082,94.75,92.372,3766181,7041965056.0,2.52,-1.22,-1.147,0.76
2020-01-27,91.0,91.417,92.05,90.767,3528509,6460251648.0,1.38,-1.79,-1.665,0.71
2020-01-28,92.025,92.663,92.906,91.501,2808040,5185402112.0,1.54,1.36,1.246,0.56
2020-01-29,93.2,92.9,93.738,92.751,2101390,3916100608.0,1.07,0.26,0.237,0.42
2020-01-30,92.9,93.534,93.644,92.531,6327438,11789834240.0,1.2,0.68,0.634,1.27
2020-01-31,102.574,100.436,102.786,100.114,15567283,31631937792.0,2.86,7.38,6.902,3.13
2020-02-03,100.53,100.21,102.425,100.013,5899094,11935629056.0,2.4,-0.23,-0.226,1.19
2020-02-04,101.494,102.484,102.99,100.769,5289338,10786160128.0,2.22,2.27,2.274,1.06
2020-02-05,103.551,101.994,103.551,101.6,4376174,8961817600.0,1.9,-0.48,-0.49,0.88
2020-02-06,102.051,102.512,102.815,101.24,3182954,6514620160.0,1.54,0.51,0.518,0.64
2020-02-07,102.1,103.964,104.927,101.905,5095347,10584106240.0,2.95,1.42,1.452,1.02
2020-02-10,104.251,106.696,106.78,104.248,5056235,10730737408.0,2.44,2.63,2.732,1.02
2020-02-11,107.545,107.54,109.298,106.8,5746011,12424275968.0,2.34,0.79,0.844,1.15
2020-02-12,108.16,108.0,109.013,107.765,3334264,7225652224.0,1.16,0.43,0.46,0.67
2020-02-13,107.25,107.494,108.514,107.1,3031791,6533997824.0,1.31,-0.47,-0.506,0.61
2020-02-14,107.784,106.744,107.952,106.295,2606169,5575539456.0,1.54,-0.7,-0.75,0.52
