datetime,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2024-01-02,137.12,136.74,138.02,135.05,23711220,3266395040.0,2.15,-1.1,-1.52,0.4
2024-01-03,135.82,137.49,138.2,135.65,24212147,3359430160.0,1.86,0.55,0.75,0.41
2024-01-04,136.99,134.96,137.73,134.92,27137735,3727750576.0,2.04,-1.84,-2.53,0.46
2024-01-05,135.315,134.3,135.726,133.72,22513854,3062391536.0,1.49,-0.49,-0.66,0.38
2024-01-08,134.86,137.41,137.58,134.83,21403982,2955997424.0,2.05,2.32,3.11,0.36
2024-01-09,137.07,139.52,140.055,136.72,24759598,3477402864.0,2.43,1.54,2.11,0.42
2024-01-10,139.57,140.85,141.57,139.48,21320203,3029368528.0,1.5,0.95,1.33,0.36
2024-01-11,142.06,140.65,143.79,139.205,24008722,3416922752.0,3.26,-0.14,-0.2,0.41
2024-01-12,141.24,141.22,141.765,140.39,18785514,2680430416.0,0.98,0.41,0.57,0.32
2024-01-16,140.57,141.06,142.92,140.02,22670467,3232539888.0,2.05,-0.11,-0.16,0.38
2024-01-17,139.915,140.04,140.41,137.47,20968649,2950459648.0,2.08,-0.72,-1.02,0.36
2024-01-18,140.62,142.05,142.78,140.56,25746417,3688414208.0,1.59,1.44,2.01,0.44
2024-01-19,143.31,144.95,145.02,142.95,34271867,4996868352.0,1.46,2.04,2.9,0.58
2024-01-22,145.67,144.56,146.96,144.41,32200369,4730653440.0,1.76,-0.27,-0.39,0.55
2024-01-23,144.46,145.61,145.752,144.07,21636129,3173566016.0,1.16,0.73,1.05,0.37
2024-01-24,147.11,147.27,148.425,146.67,25233450,3760234640.0,1.21,1.14,1.66,0.43
2024-01-25,148.635,150.44,151.62,148.11,29149069,4421299968.0,2.38,2.15,3.17,0.49
2024-01-26,149.67,150.755,151.105,149.58,26115494,3969124512.0,1.01,0.21,0.315,0.44
2024-01-29,150.63,152.08,152.35,150.0,27784259,4242392496.0,1.56,0.88,1.325,0.47
2024-01-30,151.37,150.03,152.19,149.755,36331833,5528275200.0,1.6,-1.35,-2.05,0.62
2024-01-31,142.19,138.67,142.57,138.44,71910044,10178088960.0,2.75,-7.57,-11.36,1.22
2024-02-01,140.69,139.73,141.63,139.36,40466549,5733297408.0,1.64,0.76,1.06,0.69
2024-02-02,137.83,140.95,141.19,135.07,62499574,8747933696.0,4.38,0.87,1.22,1.06
2024-02-05,141.39,142.25,144.04,141.35,38505405,5544640256.0,1.91,0.92,1.3,0.65
2024-02-06,143.22,142.67,143.93,141.76,29128201,4196047664.0,1.53,0.3,0.42,0.49
