datetime,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2022-01-03,382.583,399.927,400.357,378.68,34895349,40914336768.0,6.15,13.53,47.667,3.38
2022-01-04,396.517,383.197,402.667,374.35,33416086,38793836288.0,7.08,-4.18,-16.73,3.23
2022-01-05,382.217,362.707,390.113,360.337,26706599,30085120000.0,7.77,-5.35,-20.49,2.59
2022-01-06,359.0,354.9,362.667,340.167,30112158,31909656576.0,6.2,-2.15,-7.807,2.92
2022-01-07,359.713,342.32,360.277,336.667,28054916,29135479296.0,6.65,-3.54,-12.58,2.72
2022-01-10,333.333,352.707,353.033,326.667,30604959,31142400512.0,7.7,3.03,10.387,2.96
2022-01-11,351.223,354.8,358.617,346.273,22021070,23351266048.0,3.5,0.59,2.093,2.13
2022-01-12,359.617,368.74,371.613,357.53,27913005,30601391104.0,3.97,3.93,13.94,2.7
2022-01-13,369.688,343.853,371.867,342.18,32403264,34637767168.0,8.05,-6.75,-24.887,3.14
2022-01-14,339.96,349.87,350.667,337.793,24308137,25189435648.0,3.74,1.75,6.017,2.35
2022-01-18,342.202,343.503,356.93,338.687,22329803,23288582656.0,5.21,-1.82,-6.367,2.16
2022-01-19,347.235,331.883,351.557,331.667,25147496,25535734528.0,5.79,-3.38,-11.62,2.43
2022-01-20,336.577,332.09,347.22,331.333,23496248,23961315072.0,4.79,0.06,0.207,2.27
2022-01-21,332.113,314.633,334.85,313.5,34472009,33230522112.0,6.43,-5.26,-17.457,3.34
2022-01-24,301.587,310.0,311.171,283.823,50791714,45065292544.0,8.69,-1.47,-4.633,4.92
2022-01-25,304.733,306.133,317.087,301.07,28865302,26656890112.0,5.17,-1.25,-3.867,2.79
2022-01-26,317.477,312.47,329.23,302.0,34955761,33163386368.0,8.89,2.07,6.337,3.38
2022-01-27,311.12,276.367,311.797,276.333,49036523,42493901312.0,11.35,-11.55,-36.103,4.75
2022-01-28,277.187,282.117,285.833,264.003,44929650,37333865472.0,7.9,2.08,5.75,4.35
2022-01-31,290.903,312.24,312.663,287.35,34812032,31846292224.0,8.97,10.68,30.123,3.37
2022-02-01,311.737,310.417,314.567,301.667,24379446,22596459264.0,4.13,-0.58,-1.823,2.36
2022-02-02,309.393,301.887,310.5,296.47,22264345,20236434432.0,4.52,-2.75,-8.53,2.15
2022-02-03,294.0,297.047,312.333,293.507,26285186,23929664256.0,6.24,-1.6,-4.84,2.54
2022-02-04,299.073,307.773,312.167,293.723,24541822,22453076480.0,6.21,3.61,10.726,2.37
2022-02-07,307.93,302.447,315.923,300.903,20331488,18746841600.0,4.88,-1.73,-5.326,1.97
2022-02-08,301.843,307.333,308.763,298.267,16909671,15476150016.0,3.47,1.62,4.886,1.64
2022-02-09,311.667,310.667,315.423,306.667,17419848,16248774400.0,2.85,1.08,3.334,1.69
2022-02-10,302.79,301.517,314.603,298.9,22042277,20308423168.0,5.05,-2.95,-9.15,2.13
2022-02-11,303.21,286.667,305.32,283.567,26548623,23323831552.0,7.21,-4.93,-14.85,2.57
2022-02-14,287.19,291.92,299.627,284.383,22585472,19792159488.0,5.32,1.83,5.253,2.19
2022-02-15,300.0,307.477,307.667,297.792,19216514,17581232896.0,3.38,5.33,15.557,1.86
2022-02-16,304.683,307.797,308.81,300.403,17098132,15623549696.0,2.73,0.1,0.32,1.65
2022-02-17,304.42,292.117,306.167,291.367,18392806,16368979712.0,4.81,-5.09,-15.68,1.78
2022-02-18,295.333,285.66,295.623,279.203,22833947,19535452160.0,5.62,-2.21,-6.457,2.21
2022-02-22,278.043,273.843,285.578,267.033,27762734,22859271168.0,6.49,-4.14,-11.817,2.69
2022-02-23,276.81,254.68,278.433,253.52,31752336,25060119552.0,9.1,-7.0,-19.163,3.07
2022-02-24,233.463,266.923,267.493,233.333,45107425,34223773184.0,13.41,4.81,12.243,4.36
2022-02-25,269.743,269.957,273.167,260.8,25355921,20323731456.0,4.63,1.14,3.034,2.45
2022-02-28,271.67,290.143,292.287,271.569,33002289,28284390656.0,7.67,7.48,20.186,3.19
2022-03-01,289.893,288.123,296.627,284.593,24922287,21627586816.0,4.15,-0.7,-2.02,2.41
2022-03-02,290.71,293.297,295.493,281.424,24881146,21547912704.0,4.88,1.8,5.174,2.41
2022-03-03,292.923,279.763,295.48,277.533,20541169,17551653632.0,6.12,-4.61,-13.534,1.99
2022-03-04,283.033,279.43,285.217,275.054,22393287,18806433536.0,3.63,-0.12,-0.333,2.17
2022-03-07,285.433,268.193,288.713,268.19,24164724,20076486400.0,7.34,-4.02,-11.237,2.34
2022-03-08,265.177,274.8,283.33,260.723,26799702,22031494400.0,8.43,2.46,6.607,2.59
