datetime,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2023-01-03,88.155,87.69,89.62,87.09,28131224,2512677776.0,2.91,1.03,0.89,0.47
2023-01-04,88.92,86.65,89.22,85.841,34854776,3074915376.0,3.85,-1.19,-1.04,0.58
2023-01-05,86.04,84.77,86.14,84.47,27194375,2353617584.0,1.93,-2.17,-1.88,0.46
2023-01-06,85.36,85.91,86.26,83.43,41381495,3578089296.0,3.34,1.34,1.14,0.69
2023-01-09,86.93,86.59,88.62,86.43,29003901,2580357536.0,2.55,0.79,0.68,0.49
2023-01-10,84.55,86.99,87.24,84.4,30467755,2674820864.0,3.28,0.46,0.4,0.51
2023-01-11,87.75,90.09,90.17,87.58,26861969,2435821680.0,2.98,3.56,3.1,0.45
2023-01-12,90.05,89.7,90.44,88.32,30258135,2757828576.0,2.35,-0.43,-0.39,0.51
2023-01-13,89.42,90.69,90.76,88.7,26329212,2406192608.0,2.3,1.1,0.99,0.44
2023-01-17,90.63,89.86,90.82,88.62,32602423,2973429024.0,2.43,-0.92,-0.83,0.55
2023-01-18,90.71,89.69,91.37,89.21,29116691,2663628704.0,2.4,-0.19,-0.17,0.49
2023-01-19,89.29,91.62,92.175,89.2,37000395,3427463888.0,3.32,2.15,1.93,0.62
2023-01-20,93.67,96.59,96.87,93.59,63191078,6135916544.0,3.58,5.42,4.97,1.06
2023-01-23,96.52,98.36,98.61,96.07,40005055,3973347296.0,2.63,1.83,1.77,0.67
2023-01-24,96.67,96.27,98.18,95.77,33078512,3231770624.0,2.45,-2.12,-2.09,0.55
2023-01-25,94.14,93.79,94.732,92.33,42329952,4010183184.0,2.5,-2.58,-2.48,0.71
2023-01-26,95.07,96.09,96.14,93.95,30113974,2916281936.0,2.34,2.45,2.3,0.51
2023-01-27,95.88,97.94,98.89,95.88,33879753,3363406672.0,3.13,1.93,1.85,0.57
2023-01-30,96.05,95.51,96.86,94.965,27226198,2646844000.0,1.93,-2.48,-2.43,0.46
2023-01-31,95.44,97.41,97.45,95.39,29870669,2931284944.0,2.16,1.99,1.9,0.5
2023-02-01,97.28,99.0,99.76,96.15,35531104,3525015344.0,3.71,1.63,1.59,0.6
2023-02-02,104.37,106.31,106.42,104.18,69883762,7468082176.0,2.26,7.38,7.31,1.17
2023-02-03,101.5,103.35,106.38,101.15,65309261,6879347456.0,4.92,-2.78,-2.96,1.1
2023-02-06,100.97,101.47,102.93,100.45,31999562,3296013024.0,2.4,-1.82,-1.88,0.54
2023-02-07,101.79,106.21,106.75,101.69,49010230,5178963200.0,4.99,4.67,4.74,0.82
2023-02-08,100.62,97.94,101.71,96.605,94743515,9453510400.0,4.81,-7.79,-8.27,1.59
2023-02-09,98.57,93.58,98.6,92.2,119455020,11369849344.0,6.53,-4.45,-4.36,2.01
2023-02-10,94.02,93.14,95.32,92.82,54980696,5225310976.0,2.67,-0.47,-0.44,0.92
2023-02-13,93.31,93.18,93.77,92.41,50076120,4731609600.0,1.46,0.04,0.04,0.84
2023-02-14,93.0,93.25,93.415,90.83,54726120,5130879488.0,2.77,0.08,0.07,0.92
2023-02-15,93.06,95.51,95.69,92.72,50298481,4830429440.0,3.18,2.42,2.26,0.84
2023-02-16,93.94,94.08,96.25,93.31,42462618,4091126272.0,3.08,-1.5,-1.43,0.71
2023-02-17,93.42,92.92,94.13,91.78,34284118,3225638688.0,2.5,-1.23,-1.16,0.58
2023-02-21,91.57,90.36,91.67,90.29,33629256,3100479040.0,1.49,-2.76,-2.56,0.56
2023-02-22,90.27,90.22,90.68,89.18,30884017,2829460352.0,1.66,-0.15,-0.14,0.52
2023-02-23,90.49,89.46,90.51,88.33,41206380,3736969328.0,2.42,-0.84,-0.76,0.69
2023-02-24,88.01,87.7,88.46,87.145,36585093,3258612064.0,1.47,-1.97,-1.76,0.61
2023-02-27,88.44,88.44,88.73,87.905,27502302,2468641712.0,0.94,0.84,0.74,0.46
2023-02-28,87.9,88.63,89.8,87.89,30142039,2723787664.0,2.16,0.21,0.19,0.51
2023-03-01,88.55,88.93,89.6,88.24,31111225,2810768176.0,1.53,0.34,0.3,0.52
2023-03-02,88.23,90.57,90.845,88.16,32226229,2933278544.0,3.02,1.84,1.64,0.54
2023-03-03,91.05,92.22,92.3,91.02,35160105,3282770672.0,1.41,1.82,1.65,0.59
2023-03-06,92.585,93.7,94.54,92.57,32639313,3107401520.0,2.14,1.6,1.48,0.55
2023-03-07,93.55,92.43,94.24,92.1,27835476,2625349008.0,2.28,-1.36,-1.27,0.47
2023-03-08,92.69,92.82,94.525,92.57,34103265,3232322320.0,2.12,0.42,0.39,0.57
2023-03-09,92.62,90.89,94.1,90.47,28813532,2698399680.0,3.91,-2.08,-1.93,0.48
2023-03-10,90.74,89.2,91.36,88.965,35941046,3281701952.0,2.64,-1.86,-1.69,0.6
2023-03-13,88.66,89.68,91.14,87.99,37335573,3416925120.0,3.53,0.54,0.48,0.63
2023-03-14,91.13,92.54,92.93,91.01,36050214,3374160672.0,2.14,3.19,2.86,0.61
2023-03-15,91.79,94.68,95.5,91.21,50622050,4825289216.0,4.64,2.31,2.14,0.85
2023-03-16,94.77,98.89,99.76,94.07,65567656,6530452480.0,6.01,4.45,4.21,1.1
2023-03-17,98.83,100.19,101.405,98.67,61028547,6189354752.0,2.77,1.31,1.3,1.02
2023-03-20,98.69,99.79,100.32,98.44,32960440,3327642224.0,1.88,-0.4,-0.4,0.55
2023-03-21,99.82,103.49,103.67,99.79,42110279,4373608448.0,3.89,3.71,3.7,0.71
2023-03-22,102.84,101.94,105.16,101.9,43427419,4558565632.0,3.15,-1.5,-1.55,0.73
2023-03-23,103.63,104.17,104.87,103.03,40797769,4309110784.0,1.8,2.19,2.23,0.68
2023-03-24,103.56,104.01,104.06,102.41,30411043,3191337728.0,1.58,-0.15,-0.16,0.51
2023-03-27,103.185,101.03,103.33,100.497,31120864,3208605072.0,2.72,-2.87,-2.98,0.52
2023-03-28,101.01,99.6,101.02,98.31,32057865,3224490864.0,2.68,-1.42,-1.43,0.54
2023-03-29,100.85,99.96,101.06,99.22,28779572,2918220288.0,1.85,0.36,0.36,0.48
2023-03-30,99.48,99.46,99.725,98.35,33086183,3326465840.0,1.38,-0.5,-0.5,0.56
2023-03-31,99.87,102.3,102.46,99.61,36863369,3796216272.0,2.87,2.86,2.84,0.62
2023-04-03,100.96,102.93,103.1,100.5,25035399,2591710784.0,2.54,0.62,0.63,0.42
2023-04-04,102.9,103.29,104.15,102.61,24420079,2558721040.0,1.5,0.35,0.36,0.41
2023-04-05,104.35,103.04,104.67,102.23,28290503,2954444672.0,2.36,-0.24,-0.25,0.48
2023-04-06,103.83,106.99,107.74,102.9,48711480,5230172928.0,4.7,3.83,3.95,0.82
2023-04-10,105.55,105.01,106.16,103.69,27067355,2875568256.0,2.31,-1.85,-1.98,0.46
2023-04-11,105.12,103.92,105.3,103.25,26311803,2775924416.0,1.95,-1.04,-1.09,0.44
2023-04-12,105.15,103.21,105.32,102.91,24370274,2561970064.0,2.32,-0.68,-0.71,0.41
2023-04-13,104.41,106.0,106.06,104.41,24843579,2657269568.0,1.6,2.7,2.79,0.42
2023-04-14,105.46,107.44,107.51,105.41,26578002,2874074784.0,1.98,1.36,1.44,0.45
2023-04-17,103.228,104.54,104.73,103.09,37571218,3960181120.0,1.53,-2.7,-2.9,0.63
2023-04-18,105.06,103.07,105.11,102.64,26596445,2793132544.0,2.36,-1.41,-1.47,0.45
2023-04-19,102.15,102.75,103.55,101.64,20905684,2176984256.0,1.85,-0.31,-0.32,0.35
2023-04-20,102.48,103.86,104.82,102.438,27820794,2925464304.0,2.32,1.08,1.11,0.47
2023-04-21,104.04,103.98,104.57,103.35,25800082,2717868784.0,1.17,0.12,0.12,0.43
2023-04-24,104.06,104.54,105.2,103.27,23542829,2492923200.0,1.86,0.54,0.56,0.4
2023-04-25,104.395,102.42,105.26,102.41,46664104,4898712832.0,2.73,-2.03,-2.12,0.79
2023-04-26,103.49,102.28,104.92,101.2,53347560,5566239232.0,3.63,-0.14,-0.14,0.9
2023-04-27,103.02,106.16,106.94,102.11,50089187,5364846080.0,4.72,3.79,3.88,0.84
2023-04-28,105.61,105.91,105.92,103.66,36139847,3853395808.0,2.13,-0.24,-0.25,0.61
2023-05-01,105.41,105.77,106.56,105.39,26681680,2863608736.0,1.1,-0.13,-0.14,0.45
