datetime,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2025-01-02,222.03,220.22,225.15,218.19,33956579,7513987584.0,3.17,0.38,0.83,0.32
2025-01-03,222.505,224.19,225.36,221.62,27515606,6157764096.0,1.7,1.8,3.97,0.26
2025-01-06,226.78,227.61,228.835,224.84,31849831,7234186496.0,1.78,1.53,3.42,0.3
2025-01-07,227.9,222.11,228.381,221.46,28084164,6274140928.0,3.04,-2.42,-5.5,0.27
2025-01-08,223.185,222.13,223.52,220.2,25033292,5558516992.0,1.49,0.01,0.02,0.24
2025-01-10,221.46,218.94,221.71,216.5,36811525,8055296768.0,2.35,-1.44,-3.19,0.35
2025-01-13,218.06,218.46,219.4,216.47,27262655,5947259136.0,1.34,-0.22,-0.48,0.26
2025-01-14,220.44,217.76,221.82,216.2,24711650,5402109184.0,2.57,-0.32,-0.7,0.23
2025-01-15,222.83,223.35,223.57,220.75,31291257,6968582912.0,1.3,2.57,5.59,0.3
2025-01-16,224.42,220.66,224.65,220.31,24757276,5496290048.0,1.94,-1.2,-2.69,0.23
2025-01-17,225.84,225.94,226.51,223.08,42370123,9553656832.0,1.55,2.39,5.28,0.4
2025-01-21,228.9,230.71,231.78,226.94,39951456,9195759360.0,2.14,2.11,4.77,0.38
2025-01-22,232.02,235.01,235.44,231.19,41448217,9706011904.0,1.84,1.86,4.3,0.39
2025-01-23,234.1,235.42,235.52,231.51,26404364,6184404224.0,1.71,0.17,0.41,0.25
2025-01-24,234.5,234.85,236.4,232.93,25890738,6072035584.0,1.47,-0.24,-0.57,0.24
2025-01-27,226.21,235.42,235.61,225.86,49428332,11478497792.0,4.15,0.24,0.57,0.47
2025-01-28,234.29,238.15,241.77,233.98,41587188,9924005120.0,3.31,1.16,2.73,0.39
2025-01-29,239.015,237.07,240.39,236.15,26091716,6198508544.0,1.78,-0.45,-1.08,0.25
2025-01-30,237.14,234.64,237.95,232.22,32020728,7526116608.0,2.42,-1.03,-2.43,0.3
2025-01-31,236.5,237.68,240.29,236.41,36162377,8619220224.0,1.65,1.3,3.04,0.34
2025-02-03,234.06,237.42,239.25,232.9,37285868,8823009280.0,2.67,-0.11,-0.26,0.35
2025-02-04,239.01,242.06,242.52,238.03,29713812,7170258176.0,1.89,1.95,4.64,0.28
2025-02-05,237.02,236.17,238.32,235.2,38832042,9184688640.0,1.29,-2.43,-5.89,0.37
2025-02-06,238.01,238.83,239.66,236.01,60897095,14488336640.0,1.55,1.13,2.66,0.57
2025-02-07,232.5,229.15,234.81,228.06,77539276,17874866432.0,2.83,-4.05,-9.68,0.73
2025-02-10,230.545,233.14,233.92,229.2,35419926,8231592192.0,2.06,1.74,3.99,0.33
2025-02-11,231.92,232.76,233.44,230.13,23713726,5505031680.0,1.42,-0.16,-0.38,0.22
2025-02-12,230.46,228.93,231.18,228.16,32285249,7412765952.0,1.3,-1.65,-3.83,0.3
2025-02-13,228.85,230.37,230.42,227.52,31346512,7189792000.0,1.27,0.63,1.44,0.3
2025-02-14,229.2,228.68,229.89,227.23,27031084,6179504896.0,1.15,-0.73,-1.69,0.26
2025-02-18,228.82,226.65,229.3,223.72,42975133,9701211904.0,2.44,-0.89,-2.03,0.41
2025-02-19,225.52,226.63,226.83,223.71,28566709,6438938624.0,1.38,-0.01,-0.02,0.27
2025-02-20,224.775,222.88,225.13,221.81,30001665,6688654336.0,1.46,-1.65,-3.75,0.28
2025-02-21,223.28,216.58,223.31,214.74,55323850,12051237376.0,3.85,-2.83,-6.3,0.52
2025-02-24,217.45,212.71,217.715,212.42,42387585,9072252672.0,2.44,-1.79,-3.87,0.4
2025-02-25,211.63,212.8,213.34,204.16,58957977,12351538944.0,4.32,0.04,0.09,0.56
2025-02-26,214.94,214.35,218.16,213.09,39120603,8432510208.0,2.38,0.73,1.55,0.37
2025-02-27,218.35,208.74,219.97,208.37,40548571,8613497600.0,5.41,-2.62,-5.61,0.38
2025-02-28,208.65,212.28,212.62,206.99,51771737,10894440960.0,2.7,1.7,3.54,0.49
2025-03-03,213.352,205.02,214.01,202.55,42948447,8903761152.0,5.4,-3.42,-7.26,0.4
2025-03-04,200.11,203.8,206.8,197.432,60853084,12285364736.0,4.57,-0.6,-1.22,0.57
2025-03-05,204.8,208.36,209.98,203.26,38610085,7993510400.0,3.3,2.24,4.56,0.36
2025-03-06,204.4,200.7,205.77,198.302,49863755,10045376256.0,3.58,-3.68,-7.66,0.47
2025-03-07,199.49,199.25,202.265,192.53,59802821,11819107328.0,4.85,-0.72,-1.45,0.56
2025-03-10,195.6,194.54,196.73,190.85,62350926,12070477312.0,2.95,-2.36,-4.71,0.59
